Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1072,68.97,27.5,20.2687,0.8412,7.4274,5.0196,0.7752,2.8253,316.4305,0.8824,4.5235,0.9563,3.5672,2.8382,317.8756,2.0796,7.1749,0,7.1749,0.0009,0.0998,0.0064,0.0564,0,0.0564,6.8714,769.5966,1.3346,10.7882,3.6833,7.1049,2.7652,309.7072,0.4965,4.0247,1.0731,2.9516,1.6682,186.842,0.2581,2.3283,0.8644,1.4639,14.9891,1678.7786,1.5853,19.0571,11.5428,7.5143,0.5111,57.2406,0.3057,1.449,0.0412,1.4078,0.5576,62.4501,0.0706,0.8337,0.3981,0.4356,28.6718,3211.2402,2.2553,34.0826,23.6459,10.4366,76,32.1391,0.9246,10.7748,9.4924,0.258,1.1799,1.4214,4.5235,0,2.4943,2.5429,12.7406,0,0.1674,0.4053,2.765,0,6.6726,2.3591,13.0766,0,2.4124,0.7944,5.3224,0.0528,2.0106,0.4972,3.4346,0.8644,18.8302,6.3151,45.7197,11.4612,0.3968,0.2963,1.449,0,0.6759,0.1533,1.1471,0.3981,24.1896,5.4528,34.614,12.8325,0.2397,0.5422,3.0891,0,2.2979,2.759,12.7406,0,0.2625,0.4833,2.765,0,6.5589,2.7771,13.0766,0,2.2108,0.8607,5.3224,0.0528,2.2063,0.4954,3.4346,1.2387,21.0251,6.931,45.7197,11.4612,0.3314,0.2706,1.3099,0,0.7435,0.1467,1.1471,0.4695,21.6283,5.0776,34.614,12.8325,0.3526
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1003.2,70.52,30.25,22.9302,0.723,8.7417,5.0318,0.8328,1.6804,206.6863,0.7037,3.3814,0.404,2.9774,4.2391,521.4099,2.8607,11.1008,0,11.1008,0.0035,0.4264,0.0183,0.1408,0,0.1408,6.0644,745.9213,2.2964,12.1389,0.9799,11.159,2.4476,301.0536,0.7891,3.619,0.2072,3.4118,1.911,235.0583,0.3765,3.0264,1.0086,2.0178,17.8203,2191.8977,4.1885,32.486,12.2649,20.2212,0.4592,56.4827,0.3299,1.7159,0,1.7159,0.5614,69.0556,0.1021,0.8584,0.3564,0.502,27.574,3391.6057,2.3102,32.0062,19.3821,12.6242,93.5,35.47,0.9339,12.746,9.415,0.6706,0.6005,0.8719,3.3814,0,3.5347,3.3241,13.9205,0,0.0843,0.2539,1.8304,0,7.612,4.9365,27.3994,0,1.9404,1.0434,4.594,0,2.2031,0.4855,3.4427,1.0086,20.9243,6.7328,40.3712,12.2649,0.4604,0.39,2.3722,0,0.5768,0.1363,1.0001,0.2509,24.388,4.9723,33.5136,11.7472,0.0693,0.1836,1.1371,0,3.1882,3.4832,13.9205,0,0.1241,0.3022,1.8304,0,8.3735,5.662,27.3994,0,1.6908,1.0638,4.594,0,2.3468,0.4688,3.4427,1.1886,22.4514,7.213,40.3712,13.5926,0.461,0.4171,2.3722,0,0.5843,0.1499,1.0001,0.2509,22.8204,5.1808,33.5136,11.7472,0.3179
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1080.3,69.27,13.5,13.92,0.8755,5.1214,3.1614,0.7934,5.4055,308.1107,1.3607,7.7667,1.4393,6.3275,3.8553,219.7519,1.3381,7.4885,1.5161,5.9724,0,0,0,0,0,0,5.5798,318.0489,1.8407,10.0898,2.5712,7.5186,3.1971,182.2369,0.6341,4.8426,1.9539,2.8887,1.6312,92.9799,0.2682,2.261,1.2175,1.0435,19.0271,1084.546,1.9392,22.372,15.3221,7.05,0.3838,21.8769,0.3304,1.3066,0.0005,1.3062,0.8624,49.1589,0.1615,1.1934,0.535,0.6584,32.8981,1875.1932,3.2243,38.2264,27.0008,11.2256,48.5,25.8744,0.9104,8.931,7.5,0.3169,1.9635,2.5673,7.7667,0,2.7721,2.8373,14.641,0,0.1231,0.2945,1.5254,0,6.7842,2.7723,14.6081,0.5056,2.3714,0.858,4.8426,0.1023,1.9842,0.4859,3.0838,0.9936,20.522,3.3795,28.7935,12.939,0.3677,0.3412,1.3066,0,0.8235,0.2114,1.2825,0.3545,26.7804,7.6868,39.69,11.1946,0.5419,1.2694,6.6404,0,2.3247,3.1588,14.641,0,0.1739,0.3375,1.5254,0,7.2816,2.9404,14.6081,0.5056,2.0304,0.6909,3.8418,0.1023,2.13,0.4814,3.0838,0.9936,21.1394,3.6499,28.7935,12.939,0.3611,0.3465,1.3038,0,0.8074,0.2275,1.2825,0.3545,24.2536,7.5775,39.69,11.1946,0.2641
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,984.6,73.4,40,23.8093,0.8867,8.8559,6.0034,0.7451,3.8098,621.0015,1.288,8.4193,1.4684,6.9509,4.3855,714.8297,3.6138,14.7915,0,14.7915,0,0,0,0,0,0,6.3488,1034.8591,3.434,17.0376,1.6126,15.425,2.198,358.2802,0.9957,3.9148,0,3.9148,1.5323,249.7675,0.4489,3.0123,0.7319,2.2804,13.6539,2225.5833,2.2217,21.4984,9.3426,12.1558,0.3962,64.5731,0.2402,1.0485,0,1.0485,0.8159,132.9951,0.1069,1.0314,0.4578,0.5736,26.924,4388.6108,4.9012,39.102,17.5161,21.5859,106.5,37.4,0.9568,13.019,10.5228,0.5996,1.5645,1.9681,8.4193,0,5.6426,4.1659,17.3096,0,0.0188,0.0855,0.8841,0,11.0327,5.6977,26.6168,1.6126,1.5049,1.026,3.9148,0,2.1633,0.6807,3.679,0.7319,16.1172,3.4803,25.698,9.3426,0.4042,0.2389,1.4909,0,0.679,0.1612,1.0314,0.2284,25.7539,5.047,39.102,13.896,0.1729,0.4203,2.6111,0,6.4217,4.2994,17.3096,0,0.0305,0.1072,0.8841,0,13.9356,4.8231,26.6168,2.3265,1.0753,0.7813,3.4941,0,2.5543,0.4753,3.679,1.2677,17.6439,3.2375,25.698,11.2147,0.4091,0.2384,1.4909,0,0.5941,0.1272,0.8777,0.2284,25.0286,5.0086,37.799,13.896,0.3794
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,878.36,75.38,45.5,25.9713,0.8477,9.419,6.4432,0.7146,7.0642,1321.0105,2.4192,13.3373,2.2111,11.1262,6.4499,1206.1245,4.1051,18.3976,0.1019,18.2957,0.0053,0.9865,0.0249,0.2402,0,0.2402,1.7703,331.0491,2.0884,9.9114,0,9.9114,2.8596,534.7368,0.8072,5.1712,1.0151,4.1561,0.7378,137.9742,0.2661,1.6359,0.0983,1.5376,15.8261,2959.4841,3.0614,27.4765,10.4261,17.0504,0.1777,33.2271,0.2395,1.4069,0,1.4069,0.7999,149.5878,0.1353,1.0564,0.3475,0.7089,27.8981,5216.9463,7.1561,46.1974,14.5685,31.629,118,39.4527,0.9527,13.9039,10.5,0.6059,3.0188,3.6616,13.3373,0,7.3506,5.6136,23.6681,0,0.1657,0.3282,1.6577,0,4.8987,4.9644,25.5776,0,2.4173,0.9942,5.1712,0.1524,1.1597,0.596,3.2413,0.0983,18.0414,5.1009,32.6648,8.0911,0.1391,0.2041,1.4069,0,0.7109,0.1547,1.0564,0.2717,26.5062,7.9911,47.2576,11.2302,0.3829,0.8335,4.0681,0,7.9374,6.3468,23.6681,0,0.2703,0.3872,1.6577,0,6.9371,5.2302,25.5776,0,2.1291,0.9998,4.8706,0.1524,1.4345,0.591,3.2413,0.3048,19.4848,5.6248,32.6648,8.0911,0.1139,0.1731,0.9687,0,0.6528,0.1382,0.9381,0.2717,25.5993,8.3793,47.2576,11.2302,0.3866
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,811.31,76.61,46.75,32.5144,0.5557,9.8016,8.3361,0.6179,5.6818,1079.5406,1.7665,10.9817,1.1278,9.8539,0,0,0,0,0,0,0.9193,174.6601,0.6185,2.769,0,2.769,1.7077,324.4592,2.1149,8.3464,0,8.3464,3.5075,666.4299,1.007,5.9371,1.7924,4.1448,2.3698,450.2697,0.4546,3.546,1.4641,2.0819,31.7616,6034.6987,3.917,39.9198,16.7719,23.1479,0.1061,20.1612,0.162,0.9231,0,0.9231,0.7073,134.3962,0.1142,1.1236,0.523,0.6006,16.8451,3200.5767,1.6596,20.9876,12.2181,8.7695,132.5,45.3338,0.8102,14.3246,12.9077,0.4344,2.2239,2.8505,10.9817,0,0.1804,1.0908,12.0029,0,1.0508,0.6086,3.0916,0,1.2613,1.928,9.8244,0,3.0381,0.9337,5.9371,0.6754,2.0089,0.4918,3.546,0.8318,27.8741,5.3938,39.9198,14.1761,0.147,0.198,1.1544,0,0.6576,0.1284,1.1236,0.2573,15.0128,2.864,27.1401,8.3612,0.2972,0.7253,4.3723,0,0.2809,1.3515,12.0029,0,1.1241,0.5913,3.0916,0,1.0125,1.7705,9.8244,0,2.7765,0.7768,5.4251,0.6754,1.8078,0.3857,3.1996,0.8318,25.7081,4.8654,38.9205,14.1761,0.1698,0.2124,1.1544,0,0.6299,0.1276,0.9301,0.2573,13.9918,2.8868,27.1401,8.3612,0.352
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,969.16,76.47,20.75,16.4794,0.9602,5.679,4.7573,0.4831,9.864,848.3005,3.3922,19.1307,4.2935,14.8372,0,0,0,0,0,0,0,0,0,0,0,0,29.7171,2555.6724,5.8517,42.3219,19.5506,22.7713,1.7916,154.0745,0.8865,3.722,0.0233,3.6987,3.8556,331.5792,0.5022,5.051,3.0093,2.0417,11.6227,999.5529,1.3552,14.8541,9.7561,5.098,0.5588,48.0587,0.2816,1.6258,0.0547,1.5711,1.1048,95.011,0.109,1.4787,0.8938,0.5849,15.7204,1351.9568,0.7312,17.1158,14.146,2.9698,71.75,30.2862,0.983,10.1546,9.1015,0.3991,3.1887,4.7794,19.1307,0,0.0597,0.4132,3.8191,0,0.0999,0.1969,0.9954,0,25.2804,8.6705,42.3219,5.4628,1.6433,0.8366,3.8196,0.0233,3.701,0.7651,5.6452,1.8079,14.1827,2.9232,22.7331,9.7561,0.5018,0.2835,1.6258,0,0.8632,0.2354,1.4787,0.345,14.7807,2.6239,24.1113,10.5322,0.3746,0.9312,4.8335,0,0.0849,0.4908,3.8191,0,0.142,0.2217,0.9954,0,23.41,8.9907,41.8208,5.4628,1.5808,0.8088,3.8196,0.0791,3.6359,0.8446,5.6452,1.8079,15.262,2.7293,22.7331,9.7941,0.4778,0.2816,1.3415,0,0.7614,0.197,1.2104,0.345,14.3845,3.0076,24.1113,10.5322,0.2808
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,857.07,77.46,35,22.1154,0.8993,8.3066,5.1796,0.7772,4.5287,656.6593,1.5022,8.1645,1.7623,6.4021,0.0312,4.5251,0.1061,0.9785,0,0.9785,0.0795,11.5248,0.1376,0.7491,0,0.7491,4.0628,589.1113,2.2532,10.6529,0.3409,10.312,2.8171,408.4724,0.4644,4.0398,1.8267,2.2131,1.1885,172.3317,0.3798,2.0348,0.3762,1.6586,16.6933,2420.5244,4.7502,34.6414,9.7625,24.8789,0.2356,34.1667,0.2606,1.1781,0,1.1781,0.6471,93.8307,0.0886,0.9119,0.4764,0.4354,20.0955,2913.8508,3.0729,27.3487,14.3893,12.9594,98.5,35.9354,0.9585,12.6805,9.5804,0.6403,1.7756,2.3092,8.1645,0,0.0728,0.3505,3.1026,0,0.6497,0.6743,2.7043,0,3.2352,2.5213,10.6529,0,2.8438,0.8692,5.9353,1.001,1.3913,0.4724,2.4976,0.2044,20.6986,9.2909,45.5359,9.7625,0.2466,0.2828,1.319,0,0.6495,0.1274,1.0721,0.3808,16.5077,4.8025,27.3487,7.0538,0.1916,0.4699,2.3839,0,0.0967,0.431,3.1026,0,0.9779,0.6408,2.7043,0,2.759,2.5483,10.5354,0,2.8592,1.0332,5.9353,1.001,1.508,0.4815,2.4976,0.2044,23.0033,10.4232,45.5359,9.8505,0.253,0.2952,1.319,0,0.6509,0.1453,1.0721,0.3808,14.4433,4.3881,26.2431,7.0538,0.3544
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,892.08,78.77,30,22.6558,0.7345,8.7224,5.1144,0.8435,4.895,621.6703,1.4005,9.56,1.1655,8.3945,0,0.0028,0.0002,0.0028,0,0.0028,0.6097,77.4327,0.5245,1.9998,0,1.9998,0.1014,12.8836,0.5469,4.6638,0,4.6638,3.0243,384.0853,0.8045,4.9009,1.6024,3.2985,1.8194,231.0667,0.3033,2.871,1.1463,1.7247,30.3908,3859.6348,2.7754,36.5458,21.5113,15.0345,0.2306,29.2841,0.3363,1.9296,0,1.9296,0.706,89.6663,0.1733,1.1392,0.3311,0.808,12.7852,1623.7223,1.4533,16.9325,10.07,6.8625,86,35.892,0.8389,13.1366,9.1146,0.7504,2.0855,2.4458,9.56,0,0.0969,0.6959,7.8985,0,0.7882,0.5766,2.5696,0,0.6482,1.8325,11.9157,0,2.6855,0.9082,5.3494,0.5215,1.8047,0.392,3.1023,0.8131,28.8281,6.4936,41.7951,11.2696,0.1623,0.2697,1.9296,0,0.6264,0.2248,1.1392,0.2079,12.6843,2.1165,21.2394,8.5176,0.4562,1.0333,5.8127,0,0.1531,0.8705,7.8985,0,0.8917,0.5813,2.5696,0,0.9653,2.206,11.9157,0,2.4891,0.9087,5.3494,0.5215,1.7962,0.4357,3.1023,0.8131,27.9219,7.7481,41.7951,11.2696,0.1227,0.2132,1.425,0,0.5802,0.2383,1.1259,0.2079,12.6258,2.4206,21.2394,8.5176,0.3528
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1089.5,76.16,17.75,16.4178,0.8275,5.7541,4.3983,0.4403,3.1781,232.0037,0.7313,5.1024,1.2715,3.8308,0,0,0,0,0,0,0.2985,21.7896,0.3355,1.7599,0,1.7599,0.6607,48.229,1.4368,5.8234,0,5.8234,2.3326,170.2817,0.5456,3.548,1.4019,2.1461,1.9153,139.8178,0.3964,2.8375,1.1944,1.6431,25.1398,1835.2064,3.6116,32.1953,18.7745,13.4207,0.4877,35.6014,0.3803,1.7672,0,1.7672,0.6903,50.3949,0.0949,0.9469,0.4905,0.4563,13.6104,993.5602,1.9485,18.2611,10.4522,7.8089,48,25.6896,0.914,9.2546,7.2585,0.5781,1.6979,1.6519,5.9617,0,0.0618,0.4414,5.1056,0,0.4628,0.5365,3.2088,0,1.8226,2.3278,8.5656,0,2.2107,0.7235,5.7983,0.5248,2.0518,0.489,3.489,1.0149,25.1236,4.0493,35.8754,14.7395,0.463,0.4207,2.518,0,0.6907,0.1616,1.2759,0.3265,13.9715,1.8381,20.3397,9.2225,0.8334,1.4075,5.9617,0,0.0978,0.5531,5.1056,0,0.5587,0.6056,3.2088,0,2.5012,2.4801,8.5656,0,2.1395,0.803,5.7983,0.5248,2.1315,0.5209,3.489,1.0149,25.1141,4.2984,35.8754,14.7395,0.4486,0.4435,2.518,0,0.691,0.1905,1.2759,0.3265,14.1824,1.744,20.3397,9.2225,0.361
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1084.3,81.37,22.75,18.8848,0.8016,6.7903,5.0223,0.6551,4.2825,411.1165,1.3441,6.8899,1.0632,5.8266,0,0,0,0,0,0,0.3026,29.0473,0.4321,1.7254,0,1.7254,0.4991,47.9133,1.025,4.5729,0,4.5729,2.4386,234.1024,0.5526,3.699,0.6392,3.0598,1.8171,174.4456,0.2575,2.6164,1.3864,1.23,25.001,2400.0955,2.5576,30.3847,20.0394,10.3454,0.5814,55.8113,0.4132,1.8207,0,1.8207,0.5895,56.5878,0.1187,1.0025,0.3684,0.6341,13.0708,1254.8002,1.014,15.3766,10.6853,4.6913,63.5,29.7343,0.9025,10.0088,8.5203,0.5515,1.8541,2.1641,6.8899,0,0,0,0,0,0.4935,0.4867,2.5082,0,0.5639,1.0673,5.769,0,2.3128,0.5668,3.699,0.6392,1.8221,0.3436,2.6438,0.9366,24.9365,4.2071,34.0144,13.3319,0.5314,0.4192,2.0776,0,0.662,0.1493,1.0562,0.3684,12.8904,1.66,17.7571,7.449,0.4062,0.8791,5.0187,0,0,0,0,0,0.6073,0.483,2.5082,0,0.6025,1.0931,5.769,0,2.2377,0.5636,3.6289,0.8349,1.8251,0.3866,2.6438,0.9366,24.898,4.9428,34.0144,13.3319,0.5015,0.4213,2.0776,0,0.7053,0.1491,1.0562,0.4195,12.7828,1.9409,17.7571,7.449,0.3636
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,840.06,81.66,15.25,16.0156,0.7471,5.5301,3.8991,0.7109,0.8771,58.7686,0.7441,2.8342,0,2.8342,0,0,0,0,0,0,0.6778,45.411,0.4706,1.6158,0,1.6158,0.3024,20.2603,0.9273,4.2265,0,4.2265,3.1236,209.281,0.6151,4.7681,2.1494,2.6186,1.5521,103.9916,0.2931,2.3162,0.8261,1.4901,28.2139,1890.3336,3.4487,35.0476,19.9914,15.0561,0.2878,19.2795,0.3432,1.1116,0,1.1116,0.7318,49.03,0.1004,0.9171,0.5644,0.3527,14.5564,975.2811,1.7747,18.0985,10.615,7.4835,68.25,30.0257,0.9513,10.0722,8.5895,0.4896,0.2346,0.5274,2.8342,0,0.3531,1.6427,11.8928,0,0.8441,0.5596,2.7036,0,0.9703,2.0121,11.5532,0,2.9722,0.8632,5.8004,1.0616,1.6314,0.4773,3.0934,0.4432,27.7642,7.3395,42.0452,9.5568,0.252,0.2996,1.3417,0,0.661,0.1096,0.9171,0.3832,14.5935,3.5161,24.1396,5.752,0.0256,0.1094,0.7248,0,0.4679,1.8779,11.8928,0,0.8982,0.5763,2.7036,0,1.1876,2.214,11.5532,0,2.923,0.9256,5.8004,1.0616,1.6572,0.5214,3.0934,0.4432,27.6179,8.2193,42.0452,9.5568,0.2404,0.2839,1.3417,0,0.638,0.1026,0.869,0.3832,14.6056,3.9229,24.1396,5.752,0.2202
