Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1183.9,100.99,31.75,23.4541,0.7253,9.314,4.5507,0.8741,2.5305,334.028,1.138,7.6451,0,7.6451,0,0,0,0,0,0,0.0199,2.6314,0.0607,0.4313,0,0.4313,2.8751,379.5157,1.7091,7.9283,0.0036,7.9247,2.2469,296.5862,0.2866,3.0763,1.6196,1.4567,2.1257,280.5911,0.3389,3.212,1.5107,1.7013,19.5265,2577.4973,1.6843,25.1812,16.2394,8.9417,0.3134,41.3688,0.2731,1.1311,0,1.1311,0.9546,126.002,0.1921,1.3589,0.6373,0.7215,17.2287,2274.1821,2.0091,21.4073,13.6743,7.733,100.25,37.4539,0.898,14.1236,9.1703,0.7472,1.4097,1.5771,7.6451,0,0.509,1.6937,11.3724,0,0.0493,0.1212,0.9172,0,2.8419,2.1197,11.2236,0,2.0091,0.5692,3.9683,0.0447,2.1573,0.4771,3.9635,0.7053,18.6618,3.3505,27.8685,7.2567,0.2934,0.2576,1.1869,0,1.0183,0.2261,1.6643,0.4426,16.8388,2.6464,24.4985,7.2028,0.8618,1.4694,6.9312,0,0.7578,2.0217,11.3724,0,0.0636,0.1395,0.9172,0,2.8257,2.2966,11.2236,0,1.8929,0.6337,3.9683,0.0447,2.1727,0.5316,3.9635,0.7053,18.239,3.8479,27.8685,7.2567,0.2837,0.2496,1.1869,0,1.0495,0.2351,1.6643,0.4426,16.6482,2.8919,24.4985,7.2028,0.3189
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1003.3,101.02,11.5,12.3536,0.9469,4.2071,3.5379,0.3954,3.7389,186.9469,1.9328,8.3091,1.2452,7.0639,1.3921,69.6062,2.4824,8.2986,0,8.2986,0.0067,0.3362,0.0309,0.1665,0,0.1665,4.9929,249.6469,1.7414,8.2516,2.0294,6.2221,1.7098,85.4896,0.4428,2.7825,0.8058,1.9767,2.1951,109.7549,0.4034,3.4661,1.5528,1.9133,16.0644,803.2195,1.2,18.4936,13.5331,4.9606,0.9167,45.8355,0.3374,1.5055,0.2704,1.2351,0.7797,38.9834,0.112,1.0082,0.5757,0.4325,20.8623,1043.1133,5.8393,32.8014,14.0554,18.746,54.75,26.2813,0.9961,8.7328,7.9259,0.3779,0.9695,1.7867,8.3091,0,0.8841,1.9831,8.869,0,0.0363,0.0855,0.3822,0,4.1487,1.8552,8.7764,0.4109,1.5955,0.427,2.7825,0.0723,2.3679,0.5838,3.873,1.0969,16.0839,2.5163,22.5584,7.9327,1.0246,0.4849,2.8086,0.0562,0.8228,0.1368,1.1487,0.5562,18.5197,5.0712,32.8014,8.831,0.1549,0.3422,1.5059,0,0.7347,1.7918,8.869,0,0.045,0.0942,0.3822,0,3.9004,1.8187,8.7764,0.4109,1.5619,0.4177,2.65,0.0723,2.4188,0.6188,3.873,1.0969,16.0896,2.7906,22.5584,7.9327,1.0563,0.517,2.8086,0.0562,0.8354,0.141,1.1487,0.5562,17.8308,4.6194,30.0691,8.831,0.21
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,985.71,101.52,9.5,13.5548,0.6498,5.8516,2.2527,0.9334,2.2683,97.5389,0.9673,3.9588,0.3643,3.5945,0.0085,0.3673,0.056,0.3673,0,0.3673,0.005,0.2129,0.0325,0.2129,0,0.2129,2.0742,89.1908,2.6833,9.5869,0,9.5869,17.4782,751.5627,3.4331,21.296,9.0291,12.2669,6.8006,292.4279,1.3735,8.726,4.0383,4.6876,13.7891,592.9319,1.2488,16.8205,10.9998,5.8208,0.0682,2.9309,0.0903,0.3393,0,0.3393,0.576,24.769,0.1653,0.8959,0.318,0.5779,16.0027,688.1165,2.8319,21.7929,11.1301,10.6628,47,26.7251,0.8269,10.4277,6.2436,0.8217,0.662,1.0925,3.9588,0,0.6433,1.6621,9.951,0,0.0522,0.1433,0.7834,0,4.1422,3.8329,14.4297,0,10.7773,7.3375,21.3178,0.2459,5.4253,2.2328,9.2835,2.2146,14.5382,1.8774,18.2724,10.7592,0.2378,0.3122,1.4838,0,0.6656,0.2246,1.0513,0.2834,16.6018,3.6222,27.3219,10.6237,0.1889,0.5348,3.0572,0,0.8303,1.851,9.951,0,0.0662,0.1595,0.7834,0,4.7513,3.9141,14.4297,0,8.8037,7.011,21.3178,0.2459,5.0202,2.2784,9.2835,2.2146,14.7588,1.9755,18.2724,10.7592,0.2878,0.336,1.4838,0,0.6919,0.2333,1.0513,0.2834,16.7783,3.8145,27.3219,10.6237,0.2111
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1070.5,103.54,11.75,12.802,0.9009,4.4145,3.5836,0.5123,1.7506,92.781,0.8744,4.5701,0.1089,4.4612,4.5725,242.3424,2.2556,11.1695,0.9056,10.2639,0,0,0,0,0,0,4.5603,241.6972,1.6275,8.9847,1.4451,7.5396,1.5763,83.5456,0.6904,2.6366,0,2.6366,1.513,80.1904,0.2597,2.2915,0.9298,1.3617,12.5509,665.1999,1.8515,15.8129,7.2006,8.6123,0.4326,22.9304,0.2684,1.0627,0.002,1.0607,0.463,24.5392,0.0764,0.6341,0.363,0.2711,24.2504,1285.2709,1.8415,27.826,19.5322,8.2938,56.75,27.0803,0.9725,9.0946,8,0.389,0.4399,0.8425,4.5701,0,5.2212,3.6787,16.3978,0,0.0085,0.0517,0.5077,0,5.8769,3.3721,16.0449,0.0076,1.0947,0.7435,2.8412,0,1.7662,0.4208,3.4488,0.9298,13.8628,3.2264,24.8458,6.5425,0.4651,0.3632,3.0227,0,0.605,0.1613,1.1189,0.3607,19.9942,3.9769,28.2,10.6072,0.0451,0.1438,0.7256,0,5.4166,3.9942,16.3978,0,0.011,0.0588,0.5077,0,6.2733,3.6531,16.0449,0.0076,0.9496,0.698,2.8412,0,1.8425,0.4306,3.4488,1.038,14.2578,3.4446,24.8458,6.5425,0.4749,0.3874,3.0227,0,0.6478,0.1557,1.1189,0.3607,18.7126,3.5299,28.2,10.6072,0.2133
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Astrocyte,PathAnnotationObject,Polygon,1112.7,109.8,43,24.3774,0.9093,8.4728,6.9221,0.5374,2.3074,406.1042,0.7302,4.7202,0.9458,3.7744,0,0,0,0,0,0,0.1321,23.2451,0.2061,1.4356,0,1.4356,2.7609,485.9161,1.4327,5.8668,0,5.8668,1.92,337.9207,0.4745,3.2982,1.1884,2.1098,2.5242,444.255,0.4395,4.0238,1.612,2.4118,20.7662,3654.8528,1.8376,26.4127,17.1831,9.2296,0.4909,86.39,0.322,1.8894,0,1.8894,0.9622,169.3517,0.1787,1.3506,0.6635,0.687,14.4674,2546.2673,1.634,19.0377,11.5862,7.4515,113,38.2131,0.9724,12.8712,11.312,0.4472,0.9546,1.1867,4.7202,0,0.179,0.8833,7.7943,0,0.1595,0.2207,1.4356,0,2.5603,1.6306,8.0066,0,1.8111,0.5021,3.4074,0.4186,2.4885,0.5346,4.2422,1.137,19.8398,2.6153,26.4127,9.943,0.391,0.295,1.8894,0,0.9614,0.1627,1.3506,0.5461,14.5172,1.9435,21.4313,8.3332,0.0982,0.2598,1.7527,0,0.2923,1.1148,7.7943,0,0.1769,0.2282,0.971,0,2.4334,1.7349,8.0066,0,1.7422,0.5077,3.4074,0.4186,2.4659,0.5866,4.2422,1.137,19.2533,2.8568,24.6678,9.943,0.3277,0.2579,1.138,0,0.9608,0.1521,1.2987,0.5461,14.5488,2.1185,21.4313,8.3332,0.3861
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,871.34,113.5,37.75,21.9519,0.9844,7.5517,6.2554,0.5387,2.8037,426.1638,0.7869,4.7327,0.3879,4.3448,0,0,0,0,0,0,0.2698,41.0115,0.3305,1.481,0,1.481,1.5759,239.5362,1.9278,7.5224,0,7.5224,16.2593,2471.408,3.6171,27.3788,7.8684,19.5103,4.4024,669.1575,1.0734,6.772,1.8605,4.9115,11.3603,1726.7587,1.595,16.2852,8.6534,7.6318,0.0077,1.1751,0.027,0.2581,0,0.2581,0.5545,84.2783,0.1651,0.9826,0.2566,0.726,12.8221,1948.9517,2.0663,21.0619,8.9396,12.1223,100.5,35.7957,0.9856,11.9126,10.9071,0.3931,1.1002,1.4218,4.7327,0,0,0,0,0,0.4045,0.3053,1.481,0,2.5094,2.3038,12.254,0,8.8304,6.4853,27.3788,1.5608,3.141,1.3757,6.772,0.8725,12.9274,2.5131,20.5809,6.6777,0.0481,0.1147,0.8114,0,0.6362,0.1664,0.9827,0.2566,11.7639,2.3328,21.0619,6.3512,0.0728,0.2364,1.4289,0,0,0,0,0,0.4858,0.2576,1.2416,0,3.0725,2.3323,12.254,0,4.3494,2.4655,13.3762,1.5608,2.3802,0.8948,4.9815,0.8725,13.8727,2.495,20.5809,6.6777,0.0724,0.1382,0.8114,0,0.6855,0.1469,0.9827,0.2995,11.1257,2.2544,17.2908,6.3512,0.3606
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1057.1,112.85,17.25,15.8307,0.865,6.2866,3.2947,0.8635,1.0022,71.157,0.6627,2.6331,0.0491,2.584,5.6282,399.604,1.3651,9.7587,3.2443,6.5144,0,0,0,0,0,0,4.4402,315.2541,2.0542,10.6589,0.7531,9.9058,1.2018,85.3255,0.568,2.5673,0,2.5673,1.4273,101.3364,0.3711,2.155,0.7038,1.4512,10.9619,778.2971,1.5276,14.8242,8.4872,6.337,0.5373,38.1498,0.2318,1.1821,0.1094,1.0727,0.5628,39.956,0.0805,0.7648,0.419,0.3458,21.9456,1558.139,3.0079,26.455,13.5542,12.9007,68,29.8029,0.9621,10.7338,7.9951,0.6504,0.2763,0.5524,2.6331,0,4.4166,2.4208,11.0179,0,0.0085,0.0424,0.3588,0,5.3621,2.4886,13.767,0.7491,1.0406,0.4965,2.5673,0,1.8402,0.5458,3.5841,0.7038,13.5504,3.3468,25.4009,7.4345,0.5465,0.3571,1.8946,0,0.6494,0.1078,0.9377,0.419,18.5139,3.9159,26.455,10.1009,0.0199,0.0813,0.7932,0,3.9887,2.5658,11.0179,0,0.0115,0.049,0.3588,0,5.6878,2.5508,13.767,0.7491,0.9836,0.4567,1.9262,0,1.986,0.523,3.5841,0.7624,14.4647,3.338,25.4009,7.4345,0.5497,0.3923,1.8946,0,0.68,0.0994,0.9377,0.424,17.3017,3.4574,26.3659,10.1009,0.2383
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1181.4,114.47,39.5,26.0289,0.7326,8.1197,6.8675,0.4874,3.2686,526.237,1.9258,11.6256,0,11.6256,0,0,0,0,0,0,0.0204,3.2843,0.0982,0.9198,0,0.9198,0.0363,5.8477,0.2923,3.4297,0,3.4297,2.8439,457.8687,0.6039,4.4378,1.3866,3.0512,2.0635,332.2299,0.2463,2.6565,1.3087,1.3478,29.555,4758.3604,3.4803,38.0561,16.569,21.4871,0.9868,158.8763,0.5298,2.2589,0,2.2589,0.5634,90.711,0.135,0.9501,0.3437,0.6064,14.731,2371.696,1.8458,19.0332,10.1843,8.849,110.25,38.0677,0.956,12.5328,11.3834,0.3754,1.3129,1.9159,11.6256,0,0.0543,0.4165,5.2876,0,0.0828,0.1908,1.2445,0,0.6551,1.3097,6.0479,0,2.4948,0.7249,4.4378,0.8189,1.9681,0.3373,3.1016,1.0344,26.1462,5.3171,38.5264,10.4487,0.8056,0.5282,2.6698,0,0.7184,0.1772,1.0931,0.3437,14.7407,2.1368,19.1622,8.963,0.2003,0.486,2.6149,0,0.0852,0.5195,5.2876,0,0.1183,0.2197,1.2445,0,1.0071,1.5176,6.0479,0,2.2962,0.7138,3.9226,0.8189,1.9138,0.3689,3.1016,1.0344,24.2069,5.2088,38.5264,10.4487,0.7025,0.4996,2.6698,0,0.8065,0.1323,1.0931,0.5172,14.7461,2.2889,19.1622,8.963,0.3599
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1041.1,122.14,45.5,33.6459,0.5051,14.9128,3.9587,0.9682,3.3986,632.1403,1.4595,7.6221,0.7112,6.911,3.8437,714.9331,2.2339,13.0597,0,13.0597,0.0003,0.06,0.0044,0.06,0,0.06,8.6758,1613.7032,3.9367,18.8279,1.1912,17.6366,1.0458,194.5139,0.7332,2.5737,0,2.5737,2.0798,386.8386,0.8715,6.2714,0.4425,5.8288,8.656,1610.01,1.4414,12.1193,5.1715,6.9479,2.8991,539.2273,2.3001,10.8549,0.4732,10.3817,0.3897,72.4894,0.1104,0.7521,0.2128,0.5394,24.3806,4534.7939,3.6452,33.1202,14.5242,18.596,135.5,47.4285,0.757,19.5807,8.3729,0.9056,1.2717,1.7893,7.6221,0,3.9929,2.5603,15.4084,0,0.0254,0.1157,0.9667,0,9.6042,5.2094,25.7025,0.0823,0.728,0.6876,2.631,0,2.3309,1.6833,10.0639,0.2081,7.5486,2.4945,16.4992,1.713,3.4406,3.6649,14.7175,0.02,0.4342,0.1351,0.8553,0.145,20.4736,6.3227,35.3356,4.2629,0.1635,0.4153,2.5623,0,4.0706,2.7145,15.4084,0,0.0384,0.141,0.9667,0,10.088,5.7077,25.7025,0.0823,0.5624,0.6002,2.631,0,2.4617,1.967,10.0639,0.2081,6.9717,2.7239,16.4992,1.713,3.7227,4.1793,14.7175,0.02,0.4574,0.1409,0.8553,0.145,18.4381,6.4675,35.3356,4.2629,0.3394
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1226.7,119.94,15,17.4182,0.6213,7.3972,2.9619,0.9306,3.2716,215.9288,0.8365,5.5091,1.4834,4.0258,4.3729,288.6145,1.7317,8.6481,0.3243,8.3238,0,0,0,0,0,0,3.2848,216.7991,1.5526,8.0882,0.6813,7.4068,1.3889,91.6653,0.4748,1.992,0.1481,1.8439,1.1959,78.9284,0.253,1.6461,0.7121,0.9341,9.1357,602.9575,0.8973,11.1359,6.9771,4.1588,0.2679,17.6829,0.1683,0.6697,0.0164,0.6533,0.4152,27.401,0.0484,0.576,0.3407,0.2354,19.1461,1263.6395,1.0503,21.9837,16.7705,5.2132,70,31.6348,0.879,12.074,7.4356,0.7992,1.4162,1.5054,5.5091,0,3.8509,2.0777,10.4403,0,0.0248,0.085,0.5177,0,5.6105,2.9442,12.6266,0.6813,1.2464,0.6096,2.5782,0,1.5786,0.5154,3.1329,0.7121,11.4724,3.0839,19.2142,6.6602,0.267,0.1844,0.7748,0,0.5896,0.164,0.9996,0.3407,19.3717,3.4446,32.5056,11.1705,0.8493,1.1707,4.7689,0,3.6914,2.1509,10.4403,0,0.0324,0.0959,0.5177,0,6.3211,2.9039,12.6266,0.8296,1.2029,0.6399,2.5782,0,1.6955,0.5187,3.1329,0.7844,12.1864,3.162,19.2142,6.6602,0.2667,0.1894,0.7748,0,0.6429,0.1492,0.9996,0.372,19.4406,3.8928,32.5056,11.1705,0.2231
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,837.32,120.91,23,18.0021,0.8918,6.1969,4.863,0.5699,3.401,323.0971,1.4648,7.0681,0.2535,6.8146,0,0,0,0,0,0,0.0354,3.3617,0.083,0.4549,0,0.4549,0.0039,0.368,0.0206,0.1498,0,0.1498,1.4387,136.6797,0.3858,2.5185,0.7076,1.8109,1.619,153.8044,0.2987,2.2217,0.8553,1.3665,26.6556,2532.2805,5.5425,36.9328,8.5303,28.4025,0.4475,42.5086,0.392,1.4697,0,1.4697,0.5541,52.6395,0.1106,0.856,0.2587,0.5973,10.6378,1010.5906,1.2337,13.2182,7.2983,5.92,79,31.881,0.9767,10.7396,9.3882,0.3468,1.1715,1.717,7.0681,0,0.0061,0.0423,0.5818,0,0.1388,0.2346,1.1236,0,0.2249,0.6394,3.6447,0,1.5574,0.5165,3.1673,0.4969,1.605,0.4756,3.1653,0.3325,22.9422,6.9334,36.9328,4.1954,0.3444,0.4017,1.7471,0,0.6233,0.1437,0.9742,0.2436,10.5539,1.8748,15.2612,4.2281,0.2131,0.4851,2.2875,0,0.0088,0.0503,0.5818,0,0.1833,0.2631,1.1236,0,0.3199,0.745,3.6447,0,1.6084,0.5565,3.1673,0.4969,1.599,0.5345,3.1653,0.3325,21.346,6.8695,34.5128,4.1954,0.3001,0.3985,1.7471,0,0.653,0.1462,0.9742,0.2436,10.5178,2.0924,15.2612,4.2281,0.2971
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1071.8,122.8,34.25,21.0246,0.9737,7.1719,5.8306,0.5934,2.0503,284.9962,1.1757,4.1415,0,4.1415,0,0,0,0,0,0,0.0546,7.5829,0.2294,1.7649,0,1.7649,2.3268,323.4192,2.9339,10.0043,0,10.0043,17.8188,2476.8091,3.9778,25.7955,8.7216,17.0739,6.1295,852.0023,1.3514,8.5338,2.717,5.8168,14.6571,2037.3381,2.2319,24.5033,11.9899,12.5135,0.1634,22.7144,0.2694,1.1943,0,1.1943,0.6155,85.5504,0.1461,1.155,0.3847,0.7703,15.749,2189.1057,1.5639,20.5613,12.0182,8.5431,93.75,34.6836,0.9793,11.588,10.3343,0.4485,0.7679,1.2156,4.1415,0,0.1355,0.6799,5.0252,0,0.1264,0.287,1.7649,0,3.6596,3.0943,14.4794,0,9.107,7.4059,25.7955,1.0224,4.2635,1.7821,8.5338,1.336,15.7305,3.2598,26.0412,8.9482,0.2899,0.3256,1.6096,0,0.7101,0.1473,1.155,0.3847,14.3441,2.8304,25.9622,8.1384,0.0189,0.1074,1.3872,0,0.2146,0.8463,5.0252,0,0.1684,0.3086,1.644,0,4.438,2.9203,14.4794,0,4.019,2.7006,15.9553,1.0224,3.1737,0.8603,5.5299,1.336,16.3574,3.59,26.0412,8.9482,0.3638,0.3333,1.6096,0,0.7654,0.1169,1.1085,0.4946,13.5236,3.0745,25.9622,8.1384,0.3606
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,918.02,127.44,32,20.7696,0.9322,7.4799,5.7487,0.6269,4.4362,590.0156,1.3865,7.9104,1.8006,6.1098,0,0,0,0,0,0,0.2728,36.2837,0.2909,1.2143,0,1.2143,2.9433,391.4596,1.6407,6.2251,0,6.2251,2.1411,284.7621,0.4734,3.9105,1.0236,2.8868,2.1209,282.0782,0.3336,3.2114,1.451,1.7604,19.8441,2639.2588,1.6468,23.0965,15.8397,7.2567,0.1543,20.5201,0.1951,1.2521,0,1.2521,0.8245,109.6564,0.1471,1.1632,0.5134,0.6499,13.5393,1800.7291,1.1373,15.4762,10.5619,4.9143,88,34.0129,0.9559,12.0739,9.1659,0.6357,1.8346,2.24,7.9104,0,0.0457,0.2325,1.866,0,0.3859,0.3202,1.8058,0,2.549,1.5855,6.2251,0,2.1077,0.5591,4.0375,0.3727,2.3627,0.5595,4.3569,0.8988,17.7545,3.1911,23.463,4.9308,0.1316,0.1798,1.2521,0,0.8113,0.1814,1.1632,0.2462,13.1913,1.7021,18.2157,6.7339,0.2688,0.5858,2.763,0,0.0733,0.291,1.866,0,0.454,0.3184,1.8058,0,2.3117,1.506,5.7902,0,2.0877,0.605,4.0375,0.3727,2.5082,0.6155,4.3569,0.8988,16.497,3.2379,23.463,4.9308,0.1179,0.1689,0.7994,0,0.8033,0.1991,1.1234,0.2462,12.9819,1.9378,18.2157,6.7339,0.3647
