Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1003.5,133,29.25,20.0933,0.9104,6.8824,5.4841,0.4579,13.0397,1564.7632,3.66,21.942,6.8641,15.0778,0.0556,6.6766,0.2686,1.9387,0,1.9387,0,0,0,0,0,0,4.9454,593.4432,2.1647,9.3811,0.0244,9.3567,2.4171,290.0541,0.5976,4.9605,1.4477,3.5128,3.0822,369.8664,0.6423,4.1019,1.1233,2.9786,30.0212,3602.5466,4.3774,41.8453,16.9456,24.8997,0.5432,65.1874,0.3776,1.4793,0,1.4793,0.8502,102.0253,0.1215,1.1052,0.59,0.5153,21.3683,2564.1975,2.1521,27.8102,18.3005,9.5096,69.25,30.4424,0.939,10.7616,8.8066,0.5086,7.4231,5.9012,21.942,0,0.362,0.8576,4.1622,0,0.0141,0.0777,0.8784,0,3.3694,2.4358,9.3811,0,2.455,0.7097,5.7028,1.0639,2.5995,0.8189,4.1019,0.7573,27.156,6.9329,46.9054,9.0798,0.5864,0.4237,2.0403,0,0.9143,0.1995,1.5006,0.4538,21.7499,3.7913,32.8826,11.2444,3.2107,3.0688,11.8803,0,0.5918,1.0548,4.1622,0,0.0246,0.1016,0.8784,0,2.1875,1.9037,7.1648,0,2.4833,0.7839,5.7028,1.0639,2.2375,0.7484,3.8281,0.7573,25.0072,7.6913,46.9054,9.0798,0.6188,0.4536,2.0403,0,0.9624,0.2311,1.5006,0.4538,22.0361,4.6437,32.8826,11.2444,0.4158
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,868.02,136.53,23.75,18.3192,0.8893,7.0681,4.2075,0.7907,6.1028,591.9756,2.0054,10.5541,2.501,8.0531,0,0,0,0,0,0,0.1126,10.927,0.1916,0.9931,0,0.9931,0.8867,86.0109,1.2881,4.9081,0,4.9081,2.7271,264.5333,0.4603,3.9739,1.8348,2.1392,9.8526,955.7066,2.171,15.7622,6.434,9.3282,17.6085,1708.0278,2.803,24.1142,12.6615,11.4527,0.0951,9.2235,0.141,0.7315,0,0.7315,0.6335,61.4523,0.1005,0.8257,0.4438,0.3819,17.6125,1708.4103,3.6368,26.6393,11.3662,15.2732,73.25,31.1511,0.9486,11.0504,8.5535,0.5796,2.2284,2.9926,10.5541,0,0.0018,0.0221,0.3193,0,0.1332,0.21,1.1602,0,0.3609,0.8526,4.9081,0,2.1481,0.8367,4.3539,0.6125,6.351,3.8238,15.7622,0.8277,16.2689,3.6787,26.0075,5.8769,0.257,0.5974,3.5779,0,0.6384,0.1264,1.0549,0.2753,14.7877,4.5466,26.6393,5.679,0.3399,0.6745,3.3014,0,0.0026,0.0269,0.3193,0,0.1433,0.2182,1.1602,0,0.1046,0.2775,1.663,0,1.8658,0.8342,4.3539,0.6125,4.6442,3.2503,14.1891,0.8277,15.6159,3.8788,26.0075,5.8769,0.336,0.7092,3.5779,0,0.6408,0.1374,1.0549,0.2753,13.4108,4.3095,24.9593,5.679,0.3221
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,745.81,138.62,36.5,22.7534,0.8859,7.9512,6.0094,0.6838,4.5058,675.8705,1.7052,10.2706,1.5225,8.7481,0.0014,0.2068,0.0139,0.1651,0,0.1651,0.0576,8.6336,0.134,0.7293,0,0.7293,0.156,23.404,0.357,2.1106,0,2.1106,2.9309,439.6353,0.5772,4.3805,1.4765,2.9039,1.6435,246.5201,0.2139,2.1914,1.0923,1.099,26.5978,3989.6685,3.0852,32.7373,13.8413,18.896,0.1194,17.9069,0.1645,0.7333,0,0.7333,0.8193,122.8976,0.1274,1.3429,0.5052,0.8377,17.9717,2695.7488,3.1612,29.0826,10.7881,18.2944,102.5,36.417,0.9712,12.4742,10.4922,0.5413,1.8361,2.3203,10.2706,0,0.3836,1.2836,8.0568,0,0.1223,0.2184,1.4,0,0.4433,1.0895,7.1467,0,2.5531,0.82,4.3805,0.7286,1.5464,0.367,3.0281,0.498,23.9402,5.878,33.5705,6.0248,0.1304,0.1649,0.7333,0,0.8744,0.2284,1.5284,0.282,17.9854,5.9711,36.9385,6.0164,0.3076,0.6136,2.606,0,0.6024,1.5692,8.0568,0,0.1594,0.2472,1.4,0,0.6077,1.3122,7.1467,0,2.3368,0.86,4.3039,0.7286,1.4908,0.4213,3.0281,0.498,22.4188,6.5262,33.5705,6.0248,0.1367,0.1651,0.7231,0,0.9059,0.2649,1.5284,0.282,17.9933,7.1022,36.9385,6.0164,0.3547
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,783.53,138.51,35,21.6026,0.9425,7.6029,6.3106,0.4128,8.5885,1236.7489,2.5314,14.0005,3.6449,10.3557,0.0012,0.1772,0.0127,0.1501,0,0.1501,0.005,0.7186,0.0288,0.3079,0,0.3079,0.0161,2.3213,0.0794,0.7298,0,0.7298,3.3438,481.5001,0.7723,5.0443,1.6283,3.416,2.4605,354.3053,0.3273,3.07,1.4119,1.6581,38.9057,5602.4263,6.5083,46.0254,15.9203,30.1051,0.1106,15.9231,0.2016,1.1299,0,1.1299,0.8918,128.4124,0.1609,1.2289,0.5297,0.6992,22.1606,3191.1208,2.4383,27.6657,13.8663,13.7994,98,35.564,0.9737,12.115,10.6066,0.4204,3.3705,4.304,14.0005,0,0.5666,1.9961,17.936,0,0.0836,0.1782,1.032,0,0.761,1.7026,12.0804,0,2.3221,1.0161,5.0443,0.2204,1.7854,0.6733,3.07,0.3171,25.4736,12.2746,46.0254,7.0222,0.1963,0.3761,2.4664,0,0.7744,0.204,1.3617,0.3289,17.2965,5.3858,27.6657,6.7097,0.365,0.8611,4.877,0,0.8923,2.4489,17.936,0,0.1289,0.2098,1.032,0,1.1901,2.0164,12.0804,0,1.7337,0.5793,3.6702,0.2204,1.3966,0.4886,2.6963,0.3171,17.7367,7.0024,40.6183,7.0222,0.2456,0.4395,2.4664,0,0.7067,0.1957,1.3617,0.3289,14.4949,4.5613,27.2753,6.7097,0.3662
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1065.9,139.12,30.75,21.2001,0.8598,7.8593,5.4743,0.6557,9.3319,1185.1543,2.6509,14.0228,3.4837,10.539,11.0456,1402.7921,2.5382,17.3756,5.0902,12.2854,0,0,0,0,0,0,3.9381,500.1351,1.8373,8.5778,0,8.5778,1.9796,251.4102,0.7619,3.2744,0,3.2744,1.6631,211.212,0.3727,2.6972,0.8531,1.8441,17.573,2231.7734,2.2864,21.36,10.8862,10.4738,0.2718,34.5236,0.1965,1.117,0,1.117,0.7665,97.3408,0.1185,1.0147,0.4737,0.541,33.9303,4309.1523,5.2961,40.643,15.3211,25.3219,92.75,34.9773,0.9527,12.3598,9.5,0.5871,3.4854,4.5559,14.0228,0,6.7423,4.2584,17.3756,0,0.0048,0.0341,0.3475,0,3.1179,2.1534,8.9645,0,1.6584,0.6601,3.2744,0,1.5636,0.444,3.0597,0.5059,15.7457,3.1714,22.8515,6.0984,0.2216,0.1999,1.2749,0,0.7365,0.1487,1.0835,0.3156,24.0529,9.2962,40.643,5.7022,0.4671,1.0178,4.9107,0,4.5206,3.109,17.2356,0,0.0073,0.0417,0.3475,0,2.6945,2.1855,8.9645,0,1.4926,0.5311,2.9986,0.3838,1.5122,0.4692,3.0597,0.5059,14.8024,3.1557,22.8515,6.0984,0.1957,0.1971,1.2749,0,0.7211,0.1601,1.0835,0.3156,18.9536,6.3331,35.3993,5.7022,0.3329
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,903.19,138.71,27,18.786,0.9614,6.2925,5.6166,0.2063,13.7829,1529.8966,5.5255,30.8615,5.2067,25.6548,0.0051,0.5692,0.0371,0.3183,0,0.3183,0.0341,3.7824,0.1072,0.5555,0,0.5555,5.8587,650.3193,3.6076,13.9444,0,13.9444,2.8809,319.7847,0.859,5.3042,1.182,4.1223,2.7865,309.2982,0.6376,4.12,1.1703,2.9497,28.9677,3215.4153,3.9623,33.9746,14.1292,19.8455,0.0247,2.7386,0.0647,0.3595,0,0.3595,0.8151,90.4715,0.1519,1.1082,0.3612,0.7469,20.8653,2316.0488,1.6413,23.6259,16.0657,7.5602,82.25,32.38,0.9858,10.7803,9.8995,0.3149,5.0427,7.0905,30.8615,0,0.0313,0.1565,1.4532,0,0.1944,0.2794,1.3217,0,2.3065,3.3465,13.9444,0,2.4442,0.795,5.3042,0.8917,1.9161,0.8312,4.12,0.5034,23.3938,7.5348,45.7468,9.3534,0.1537,0.3297,2.6789,0,0.7868,0.1748,1.261,0.3612,16.1017,4.3288,23.6259,8.3209,0.6329,1.4728,8.5141,0,0.0445,0.189,1.4532,0,0.2753,0.3037,1.3217,0,0.5143,0.8459,4.152,0,2.2239,0.6605,3.9777,0.8917,1.4769,0.5089,2.755,0.5034,20.5815,7.3465,45.7468,9.3534,0.2188,0.3861,2.6789,0,0.7725,0.184,1.261,0.3929,13.6982,3.0949,21.9696,8.3209,0.3237
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,813.56,139.83,38.75,22.1509,0.9924,7.3964,6.5995,0.4511,8.4708,1338.3818,2.4957,16.433,3.6677,12.7653,0,0,0,0,0,0,0.0985,15.5635,0.2084,0.9452,0,0.9452,2.4668,389.7609,2.5788,9.3879,0,9.3879,4.148,655.3849,1.1238,6.4716,1.9583,4.5133,2.7207,429.8659,0.5922,3.9781,1.1774,2.8006,34.0589,5381.3086,5.4701,40.3231,18.6883,21.6348,0.0617,9.7495,0.1303,0.6606,0,0.6606,1.056,166.8468,0.2131,1.7438,0.6975,1.0463,20.8495,3294.2273,2.5196,25.8865,12.7498,13.1366,98,35.4803,0.9783,11.7237,10.604,0.3575,3.6672,4.2945,16.433,0,0.0011,0.0148,0.281,0,0.2025,0.3164,1.7719,0,1.3963,2.1328,9.3879,0,3.1254,1.4882,6.4716,0.5189,2.0344,0.8245,3.9781,0.3309,26.5773,10.0146,40.3231,6.2025,0.1145,0.2157,1.6676,0,0.9642,0.3403,1.7556,0.2764,16.5519,5.3744,25.8865,5.9755,0.4648,0.948,3.8059,0,0.0019,0.0191,0.281,0,0.2718,0.3552,1.7719,0,0.6826,1.3754,5.9698,0,2.4436,1.3002,6.259,0.5189,1.5769,0.6133,3.3529,0.3309,21.5896,9.2236,39.4847,6.2025,0.1498,0.2515,1.6676,0,0.903,0.3921,1.7556,0.2764,13.6868,4.8364,25.4376,5.9755,0.3823
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,974.8,141.52,54,27.6252,0.8892,10.1999,7.0711,0.7135,8.89,1973.5885,2.6831,18.5059,3.2345,15.2714,0,0,0,0,0,0,0.0024,0.5386,0.0233,0.2782,0,0.2782,0.3317,73.6438,0.8366,5.5868,0,5.5868,3.0372,674.2667,0.7353,5.143,1.1359,4.0071,2.3596,523.8326,0.3261,3.6802,1.0149,2.6653,30.972,6875.7871,5.6298,41.022,13.934,27.088,0.4871,108.1397,0.4316,1.968,0,1.968,0.8091,179.623,0.1915,1.4777,0.5145,0.9632,17.8051,3952.7227,2.0689,22.6935,10.5076,12.1859,124.5,40.899,0.9353,14.6258,11.1822,0.6555,4.4319,4.4928,18.5059,0,0.099,0.7384,8.9606,0,0.0142,0.0992,1.3117,0,0.6452,1.45,7.7402,0,2.438,1.0932,5.5656,0.1234,2.1039,0.5795,3.6802,0.6696,26.6362,9.4606,44.6371,7.3111,0.4042,0.3997,1.968,0,0.7709,0.2009,1.4777,0.3447,16.2875,4.1241,26.7662,6.14,0.9097,1.5164,6.3982,0,0.1773,0.9816,8.9606,0,0.0236,0.1305,1.3117,0,0.8928,1.7543,7.7402,0,1.9646,1.0984,5.5656,0.1234,1.9018,0.6523,3.6635,0.6696,23.2107,10.4292,44.6371,7.3111,0.3388,0.36,1.7945,0,0.7407,0.2034,1.3876,0.3447,15.0886,4.8833,26.7662,6.14,0.4308
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,984.4,141.49,23.25,18.9173,0.8164,7.3373,4.5953,0.8059,2.7692,276.9169,0.8112,4.6153,0.4106,4.2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7647,176.4722,0.3714,2.6129,0.9171,1.6958,2.1447,214.4653,0.2452,2.6136,1.5409,1.0727,34.0227,3402.2666,4.7083,41.8513,21.4603,20.391,0.9347,93.4719,0.5299,2.3985,0,2.3985,0.6439,64.3937,0.0545,0.7556,0.5404,0.2152,15.8505,1585.045,1.8221,19.5894,11.5522,8.0372,77,32.3184,0.9264,11.6638,8,0.7262,1.2653,1.4019,4.6153,0,0,0,0,0,0.0013,0.0128,0.1869,0,0.0032,0.0282,0.3673,0,1.496,0.5243,2.7051,0.4189,1.8462,0.4508,2.7732,0.7711,27.9236,8.9172,41.8513,11.2536,0.8627,0.548,2.6825,0,0.6402,0.1002,0.9425,0.3819,13.7158,3.3298,20.4438,6.9793,0.5492,0.9982,3.5516,0,0,0,0,0,0.0019,0.0155,0.1869,0,0.0047,0.0342,0.3673,0,1.3681,0.5387,2.7051,0.4189,1.7041,0.4572,2.7732,0.7711,25.0193,8.9882,41.3949,11.2536,0.8284,0.5545,2.6825,0,0.6385,0.1159,0.9425,0.3819,12.6993,3.4061,20.4438,6.9793,0.309
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,841.17,145.2,76.5,34.8349,0.7922,14.2154,7.1133,0.8739,5.715,1754.4999,1.5826,11.3008,0.9977,10.3032,0,0,0,0,0,0,0.1971,60.5092,0.3378,2.1731,0,2.1731,0.0434,13.3389,0.3126,3.44,0,3.44,3.1885,978.8645,0.7423,5.4864,1.5191,3.9673,1.7766,545.419,0.3407,2.7471,0.9817,1.7654,32.2657,9905.5615,4.5498,41.5807,20.2085,21.3722,0.4417,135.612,0.5099,3.0943,0,3.0943,0.641,196.793,0.2242,1.5584,0.3788,1.1796,17.5517,5388.3584,2.1973,23.2915,11.8983,11.3932,165.75,48.5147,0.8849,18.7499,11.4853,0.7976,2.7559,2.9805,11.3008,0,0.0069,0.0739,1.2569,0,0.3427,0.5601,3.5669,0,0.523,1.3747,10.0769,0,2.9663,1.2631,8.3818,0.753,1.769,0.5705,4.1503,0.2404,28.7852,8.508,45.2478,9.8185,0.4544,0.5684,3.867,0,0.7688,0.3208,1.7278,0.3788,16.2472,3.3467,23.8477,7.6885,0.2254,0.656,4.2817,0,0.0129,0.1004,1.2569,0,0.4673,0.6719,3.5669,0,0.9331,1.7496,10.0769,0,2.7762,1.5537,8.3818,0.753,1.7625,0.7108,4.1503,0.2404,25.8089,9.8739,45.2478,9.8185,0.4652,0.6145,3.867,0,0.878,0.3497,1.7278,0.3819,15.1316,3.7379,23.8477,7.6885,0.4571
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,948.78,142.94,33.75,22.3887,0.8461,8.7741,5.5195,0.7758,9.7264,1361.6969,2.6672,15.8259,3.0766,12.7493,15.3881,2154.3394,4.2004,24.3087,4.3859,19.9228,0,0,0,0,0,0,4.4819,627.4632,1.7832,8.7782,0.5138,8.2644,1.2447,174.2553,0.9063,3.3421,0,3.3421,2.0495,286.9252,0.5073,3.2374,0.6999,2.5375,15.8808,2223.3159,2.9541,23.6194,6.2538,17.3655,0.2446,34.2425,0.2199,1.2985,0,1.2985,0.6643,93.0074,0.1333,1.0572,0.3605,0.6967,30.0972,4213.606,6.7221,40.711,9.8824,30.8287,100.25,36.6438,0.9382,13.3372,9.8624,0.6696,3.7786,4.7267,15.8259,0,7.9733,6.5334,24.3087,0,0.0039,0.0322,0.3375,0,2.5386,2.1731,8.7782,0,1.3332,0.6588,3.3421,0,1.6662,0.6031,3.2374,0.3432,14.0195,3.9459,24.0116,5.1979,0.2367,0.2267,1.2985,0,0.6657,0.1703,1.0799,0.3029,21.5055,9.1002,40.711,7.8137,0.5882,1.1413,5.2349,0,3.996,3.2793,13.4162,0,0.006,0.0398,0.3375,0,1.4962,1.5624,8.2007,0,1.3807,0.4712,2.8388,0.223,1.4606,0.5481,2.9908,0.3432,13.0212,4.0524,24.0116,5.1979,0.2324,0.2306,1.0623,0,0.6664,0.1875,1.0799,0.3029,16.8969,6.4946,36.8748,7.8137,0.3317
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1007.4,141.03,20.5,16.3938,0.9585,5.5517,4.7893,0.3431,16.2515,1381.375,4.4142,25.7853,7.4083,18.3769,0,0,0,0,0,0,0.2153,18.2981,0.2692,1.0604,0,1.0604,6.3668,541.1807,2.2105,12.486,1.656,10.83,1.1573,98.3691,0.4784,2.5813,0.368,2.2133,4.182,355.4668,2.2195,9.4081,1.6736,7.7345,12.0881,1027.4894,3.9101,21.5822,2.95,18.6322,13.0085,1105.7252,4.7654,27.6945,3.8141,23.8804,0.6067,51.5695,0.1281,0.9418,0.3693,0.5725,19.4571,1653.8577,1.9912,24.6194,15.5126,9.1068,59.25,28.4303,0.9212,9.9434,7.3898,0.6728,7.0629,7.8182,25.7853,0,0.0437,0.1981,1.8226,0,0.2639,0.3636,1.8687,0,4.2154,2.6844,12.486,0,1.6291,0.6277,3.355,0.368,3.9159,1.9817,9.7672,1.5188,14.5148,5.3327,33.7394,1.8062,9.351,7.2808,28.1528,0.3883,0.738,0.1642,1.2139,0.3693,18.2268,2.6943,24.6194,11.9044,1.9912,3.4043,16.2174,0,0.0678,0.2437,1.8226,0,0.2908,0.4048,1.8687,0,3.0279,2.1297,8.0339,0,1.8895,0.5435,3.355,0.3856,3.769,1.8285,9.7672,1.5188,15.8542,5.5466,33.7394,1.8062,7.3323,7.6458,28.1528,0.3883,0.8104,0.1345,1.2139,0.4283,17.5477,2.7947,24.5322,11.9044,0.3413
