Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,963.64,197.09,60.5,29.1334,0.8957,10.535,7.6587,0.675,6.7817,1675.0763,2.3855,16.9657,2.3341,14.6316,0,0,0,0,0,0,0.0274,6.7752,0.1065,0.8272,0,0.8272,3.8248,944.7364,1.9343,9.8927,0,9.8927,1.6448,406.2717,0.5081,3.4472,0.4896,2.9576,2.3317,575.9202,0.4813,4.0509,1.123,2.9279,20.1638,4980.4541,2.1935,27.0415,11.9033,15.1381,0.7118,175.8192,0.4671,2.0324,0,2.0324,0.6448,159.2651,0.1179,1.0526,0.4569,0.5957,13.6559,3373.0081,1.3792,18.0903,10.326,7.7643,138.75,42.897,0.9475,15.1023,12.2268,0.6002,3.2445,3.5951,16.9657,0,0.005,0.0502,0.8349,0,0.097,0.2071,1.4551,0,3.7891,2.1011,9.8927,0,1.4371,0.4825,3.4472,0.367,2.1936,0.6496,4.1714,0.6091,17.8966,4.6335,27.0415,6.7458,0.628,0.4217,2.0324,0,0.6079,0.1486,1.0526,0.2836,12.5929,2.4839,18.0903,6.4603,0.4261,0.8694,4.2449,0,0.009,0.0671,0.8349,0,0.1524,0.2474,1.4551,0,3.7606,2.2277,9.7361,0,1.2715,0.3891,2.4917,0.367,2.0835,0.7399,4.1714,0.6091,16.0902,5.2362,24.7151,6.7458,0.5612,0.3691,1.5643,0.0004,0.5785,0.1635,1.0106,0.2836,11.7459,2.8221,17.8599,6.4603,0.4366
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,873.2,200.08,51.25,26.9359,0.8877,9.9807,6.783,0.7219,5.4982,1138.1349,1.581,9.3942,2.2124,7.1819,0,0,0,0,0,0,0.1997,41.3405,0.2422,1.162,0,1.162,4.3356,897.4727,2.3943,12.1537,0.3201,11.8336,2.2098,457.4201,0.5071,4.1809,1.1929,2.9879,1.7637,365.0759,0.3058,2.6052,1.1312,1.474,16.8775,3493.6323,1.2498,19.8029,13.0227,6.7802,0.1254,25.9621,0.1465,0.8125,0,0.8125,0.6258,129.5444,0.1224,1.0228,0.4058,0.617,13.4215,2778.2446,1.9828,23.9634,10.5729,13.3905,123.5,40.4066,0.9505,14.3305,11.2441,0.5963,2.5078,2.7879,9.3942,0,0.3786,1.4737,10.0637,0,0.3782,0.4234,1.8707,0,5.1649,4.292,24.5823,0,2.0735,0.6629,4.2929,0.053,1.822,0.4672,3.6835,0.2852,15.5051,3.8448,23.6827,1.7527,0.1347,0.1702,0.8958,0,0.5881,0.1915,1.1422,0.1194,14.1223,3.7299,29.2014,2.8873,0.3584,0.7057,3.3869,0,0.6506,1.887,10.0637,0,0.5065,0.4764,1.8707,0,5.761,5.171,24.5823,0,1.9756,0.7408,4.2929,0.053,1.8639,0.5517,3.6835,0.2852,14.5187,4.6892,23.6827,1.7527,0.1414,0.1854,0.8958,0,0.5611,0.2249,1.1422,0.1194,14.626,4.5294,29.2014,2.8873,0.4067
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,831.97,202.99,52,26.9524,0.8995,9.8406,7.0711,0.6707,6.7331,1434.1417,2.5907,20.6606,2.9417,17.7189,0,0,0,0,0,0,0.2933,62.4729,0.2752,1.5587,0,1.5587,4.9674,1058.0592,0.9634,9.1154,0.1602,8.9552,1.9868,423.1986,0.4539,3.8116,0.8922,2.9193,2.2817,486.0069,0.3335,3.4955,1.6282,1.8674,18.8011,4004.6382,1.4251,22.4553,14.7653,7.6901,0.169,35.9983,0.2022,1.1711,0,1.1711,0.6883,146.5991,0.0969,0.9326,0.4615,0.4711,12.4549,2652.8987,1.079,15.9432,9.5613,6.3818,119.25,40.2233,0.9262,14.4371,11.3137,0.6027,3.4926,3.5241,20.6606,0,0.002,0.0358,0.772,0,0.4724,0.3295,1.5587,0,3.8541,1.8046,9.1154,0,1.9551,0.4535,3.8116,0.8629,2.0935,0.4506,3.4955,0.8764,16.3484,3.2474,22.4553,7.5788,0.1939,0.2517,1.4335,0,0.6441,0.1262,0.9326,0.2812,11.4702,2.0256,15.9432,5.6256,0.9076,1.378,4.8168,0,0.0036,0.0479,0.772,0,0.6153,0.2982,1.4437,0,2.9659,1.8277,9.0851,0,1.9298,0.4525,3.3325,0.8629,1.9434,0.4754,2.978,0.8764,14.3917,2.9515,19.7113,7.5788,0.2138,0.284,1.4335,0,0.6089,0.1356,0.8707,0.2812,10.6846,2.2505,15.3974,5.6256,0.4398
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,843.05,204.44,59.5,29.533,0.8573,11.3668,6.684,0.8063,12.7217,3053.2178,3.8886,25.018,5.029,19.989,0,0,0,0,0,0,0.1891,45.391,0.2715,1.5317,0,1.5317,11.4658,2751.7905,3.5973,18.6137,4.0571,14.5565,2.9731,713.5414,0.5723,4.5508,1.488,3.0628,3.8927,934.2444,0.4812,5.2213,2.7554,2.4659,21.7186,5212.4692,2.0824,26.9729,14.8023,12.1705,0.1696,40.6988,0.2703,1.5519,0,1.5519,0.7577,181.8465,0.1752,1.3777,0.431,0.9467,19.9642,4791.4077,1.9261,25.1122,16.4868,8.6255,135.75,42.8823,0.9277,15.8497,10.6267,0.7223,6.3053,6.4458,25.018,0,0.1615,0.9112,8.1838,0,0.545,0.5619,2.4661,0,8.4695,4.5261,20.2205,0,2.8852,0.6311,4.6846,0.7158,3.6271,0.8948,6.446,0.7562,19.4422,3.7419,26.9729,7.6852,0.1964,0.2939,1.7773,0,0.7799,0.1537,1.3777,0.4077,17.494,3.5485,25.1122,7.1312,1.223,1.9915,8.6055,0,0.2893,1.2053,8.1838,0,0.8268,0.5727,2.4661,0,6.0962,3.7065,20.2205,0,2.8156,0.6668,4.6846,0.7158,3.4167,1.074,6.446,0.7562,17.6391,3.7839,23.1188,7.6852,0.2176,0.31,1.7773,0,0.7975,0.1319,1.2919,0.4077,15.5373,3.3125,22.312,7.1312,0.4313
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1039.6,204.94,21,18.5337,0.7683,6.7475,4.0817,0.8186,1.7838,149.8356,0.8075,3.9579,0.2787,3.6793,0.0086,0.724,0.0395,0.2605,0,0.2605,0.0344,2.8903,0.1113,0.6995,0,0.6995,3.0461,255.8758,1.69,9.8758,0.3365,9.5393,1.7031,143.0643,0.3776,3.0627,0.9977,2.065,1.8986,159.4846,0.392,2.8557,1.0541,1.8016,15.6142,1311.5938,2.9758,20.943,9.326,11.617,0.4662,39.1635,0.3464,1.2216,0.008,1.2136,0.7858,66.0048,0.1039,1.0234,0.5274,0.4961,15.3206,1286.9264,3.3109,26.3146,9.9314,16.3832,76.5,32.0145,0.9379,11.3051,8.5993,0.6419,0.5358,0.8885,3.9579,0,0.0713,0.2053,1.2782,0,0.1556,0.2744,1.4899,0,3.5014,2.1599,12.4865,0,1.4422,0.408,3.0627,0.5076,1.9542,0.6549,3.4995,0.4442,14.0401,4.3491,23.5232,4.4314,0.4437,0.3002,1.3386,0,0.7638,0.1717,1.1162,0.2769,13.672,4.3313,28.8261,4.9193,0.0637,0.1694,1.0113,0,0.095,0.2357,1.2782,0,0.2015,0.3026,1.4899,0,3.6737,2.2928,12.4865,0,1.3435,0.3748,2.5908,0.5076,1.9753,0.7297,3.4995,0.4442,13.4445,4.6346,23.5232,4.4314,0.4351,0.2811,1.3386,0,0.7555,0.1908,1.1162,0.2769,13.0482,4.5111,28.8261,4.9193,0.2731
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,707.61,208.17,37.75,22.5456,0.9333,7.7372,6.6562,0.4758,2.8557,442.6335,0.8116,4.8843,1.3626,3.5217,0,0,0,0,0,0,0.2839,44.0112,0.413,1.4521,0,1.4521,0.0178,2.7513,0.1213,0.9616,0,0.9616,2.1899,339.4311,0.6118,3.7864,1.062,2.7243,1.6141,250.1886,0.4018,2.7558,1.0219,1.7339,22.4942,3486.6001,3.6748,33.2344,11.7828,21.4517,0.5759,89.2638,0.5033,1.9274,0,1.9274,0.6369,98.721,0.1214,0.8519,0.4119,0.4399,12.0559,1868.6666,2.0537,18.1865,8.4475,9.739,102.75,36.5201,0.9681,12.3235,10.976,0.3981,1.1801,1.4267,4.8843,0,0.0029,0.0373,0.5422,0,0.437,0.4372,1.7212,0,0.5723,1.1646,5.3918,0,2.068,0.5693,3.7864,0.6806,1.6787,0.4106,3.2584,0.7299,20.7302,6.1703,33.2344,7.7858,0.471,0.5217,2.5709,0,0.6295,0.1095,0.8727,0.4109,11.3518,2.0705,18.1865,6.971,0.1695,0.3828,2.1488,0,0.0046,0.0472,0.5422,0,0.5292,0.4261,1.7212,0,0.9067,1.3676,5.3918,0,1.9944,0.5298,3.194,0.6806,1.7177,0.4118,3.2584,0.7299,19.6663,7.0697,32.9529,7.7858,0.4077,0.5233,2.5709,0,0.625,0.1016,0.8727,0.4109,10.9272,1.9657,15.9739,6.971,0.3739
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,998.19,210.6,39,24.9557,0.7869,9.6705,4.9423,0.8745,5.5153,871.42,1.3268,8.8984,2.2752,6.6232,0,0,0,0,0,0,0.0591,9.3332,0.1032,0.4488,0,0.4488,7.35,1161.3069,1.4563,10.7775,3.7682,7.0094,1.4217,224.6303,0.3266,2.3794,0.6658,1.7136,2.7317,431.603,0.38,3.8252,1.9209,1.9043,16.4872,2604.9819,1.5423,20.5619,11.8713,8.6905,0.639,100.9558,0.3642,1.5965,0.0686,1.5278,0.615,97.169,0.1115,0.9371,0.3734,0.5637,14.7221,2326.0862,1.3669,17.5881,10.7789,6.8092,99,38.8808,0.823,14.1516,8.5335,0.8168,2.5301,2.7133,8.8984,0,0.009,0.0669,0.9358,0,0.1983,0.266,1.3401,0,6.1815,2.6293,13.7001,0,1.3695,0.3667,2.8282,0.4003,2.5614,0.6924,4.5445,0.6356,15.5481,3.7779,23.7322,5.3292,0.5541,0.3468,1.7493,0.0058,0.6132,0.1667,1.0921,0.1922,13.2833,2.7566,19.4569,5.9373,0.5483,1.1041,5.1828,0,0.0149,0.0858,0.9358,0,0.2907,0.299,1.3401,0,5.4058,2.933,13.7001,0,1.3348,0.3879,2.8282,0.4003,2.4484,0.8193,4.5445,0.6356,14.9247,4.608,23.7322,5.3292,0.4978,0.3233,1.7493,0.0058,0.6121,0.1952,1.0921,0.1922,12.3281,3.0217,19.4569,5.9373,0.3861
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,690.85,209.59,12.5,13.671,0.8405,5.4346,2.8284,0.8452,2.9587,153.8539,1.4416,5.7232,0.47,5.2532,0.0958,4.9832,0.2884,1.5726,0,1.5726,0.3316,17.2418,0.2642,1.1357,0,1.1357,2.2238,115.6353,1.337,4.7901,0.0759,4.7141,1.8484,96.1151,0.3312,2.9524,1.235,1.7174,2.896,150.5937,0.9748,5.0509,1.3613,3.6895,14.867,773.0853,1.8375,19.0674,12.1267,6.9407,0.3297,17.1456,0.2395,0.8498,0,0.8498,0.5631,29.2821,0.1176,0.8285,0.3751,0.4534,14.4131,749.4788,1.3938,17.3179,11.2939,6.024,57.75,27.5451,0.9565,9.915,7.0711,0.6804,0.6974,1.4005,5.7232,0,0.2062,0.7027,5.114,0,0.8218,0.4944,2.0315,0,2.964,1.9299,8.2786,0,2.3986,0.6712,4.6247,1.1084,3.096,1.2045,7.0342,1.0556,17.2431,4.4303,29.0959,11.1544,0.2477,0.2452,1.2677,0,0.6435,0.1534,1.0048,0.349,13.217,2.1488,17.7177,7.5911,0.0441,0.1566,0.9754,0,0.238,0.7804,5.114,0,0.9634,0.4535,2.0315,0.039,3.1778,2.0229,8.2786,0,2.5576,0.6608,4.6247,1.1084,3.1537,1.2596,7.0342,1.0556,17.9296,4.7173,29.0959,11.1544,0.224,0.2423,1.2677,0,0.6667,0.155,1.0048,0.349,12.8715,2.2067,17.7177,7.5911,0.2029
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,871.85,210.95,42,25.4825,0.8128,9.6098,5.9456,0.8047,2.1675,366.3158,1.0972,7.2111,0.4515,6.7596,13.6666,2309.6609,2.2026,18.5256,8.0402,10.4854,0.0348,5.8861,0.1295,0.9498,0,0.9498,7.1332,1205.5122,2.0082,15.2134,3.9816,11.2318,1.0694,180.7367,0.5154,2.2674,0,2.2674,1.0156,171.6442,0.3105,2.3496,0.4499,1.8996,7.0776,1196.1196,0.9764,10.9844,4.9468,6.0376,0.1845,31.1754,0.1547,0.9295,0,0.9295,0.3695,62.4506,0.0826,0.5813,0.2507,0.3306,27.7119,4683.311,3.291,37.2335,20.0565,17.177,109.75,38.7912,0.9165,14.1203,9.9551,0.7295,0.8802,1.2351,7.2111,0,10.3365,4.5228,18.5256,0,0.0301,0.1082,0.9498,0,10.9002,4.7164,27.0318,3.9816,1.0945,0.6421,3.3263,0,1.4189,0.5553,3.7791,0.4499,7.7027,1.5606,16.0698,4.9468,0.1611,0.1476,0.9295,0,0.4598,0.1201,0.8731,0.2507,23.472,5.106,37.2335,11.554,0.0803,0.2342,1.4061,0,8.2675,4.358,18.3125,0,0.0271,0.0926,0.5643,0,13.2407,4.3897,27.0318,5.3979,1.1101,0.71,3.3263,0,1.6694,0.5258,3.7791,0.7918,8.091,1.7228,16.0698,5.1129,0.1466,0.1413,0.7339,0,0.5158,0.1047,0.8731,0.2991,20.8377,4.1761,36.6028,11.554,0.3816
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,989.09,211.88,45.75,25.1783,0.9069,8.5834,6.5901,0.634,8.1169,1525.9786,2.2556,12.8374,3.0406,9.7968,0,0,0,0,0,0,8.9405,1680.8129,3.7873,19.1466,2.3825,16.7641,1.727,324.6808,2.2463,7.7778,0,7.7778,2.2145,416.3351,1.0506,4.5981,0,4.5981,1.8871,354.7787,0.5173,3.6743,0.9889,2.6854,26.8592,5049.5254,4.5231,35.0945,12.2111,22.8834,0.7578,142.4577,0.4368,1.8909,0,1.8909,0.5324,100.1002,0.1747,1.1918,0.3234,0.8684,20.6274,3877.9602,4.2128,27.9833,10.2554,17.7278,107.75,37.4712,0.9643,13.0052,10.5567,0.5968,3.9798,4.0401,12.8374,0,0.0512,0.1609,0.9229,0,4.6475,4.6522,19.1466,0,1.8508,2.2103,8.3522,0,1.5964,1.0466,4.5981,0,1.6527,0.8338,4.2319,0.152,19.1057,9.2173,35.0945,1.9199,0.5516,0.4127,1.8909,0,0.545,0.2377,1.2435,0.1297,15.0882,6.7254,27.9833,3.0408,0.818,1.339,6.0029,0,0.0904,0.2055,0.9229,0,1.3666,1.5337,8.3928,0,1.9454,2.1824,8.3522,0,1.1241,0.7591,4.4371,0.1511,1.4735,0.9747,4.2319,0.152,13.1804,7.2906,34.977,1.9199,0.394,0.3128,1.5665,0,0.5546,0.2763,1.2435,0.1297,10.8549,4.9854,26.3726,3.0408,0.4238
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,805.71,214.01,76.25,31.6437,0.9569,11.1716,8.8333,0.6014,7.3776,2279.6711,1.6096,11.7419,3.2452,8.4966,0,0,0,0,0,0,0.0814,25.1464,0.2075,1.3368,0,1.3368,0.2458,75.9618,0.7976,4.6669,0,4.6669,3.0785,951.2503,0.5541,4.7383,1.5247,3.2136,1.6658,514.7195,0.2411,2.6763,1.1238,1.5525,26.2883,8123.0815,2.4627,34.0805,18.0558,16.0247,0.3392,104.7988,0.2693,1.3247,0,1.3247,0.5413,167.2662,0.1062,0.8208,0.3171,0.5037,13.917,4300.3516,1.462,19.2087,10.5768,8.6319,160,45.3941,0.9757,15.5371,13,0.5147,3.7379,3.7245,11.7419,0,0.0051,0.0521,0.7028,0,0.3677,0.4493,2.5474,0,1.0134,1.5774,7.6076,0,2.772,0.932,5.4755,0.7261,1.7194,0.3779,3.1888,0.5017,23.1169,6.6755,35.5073,7.129,0.3051,0.3231,2.1729,0,0.6042,0.1204,1.0011,0.3171,13.0855,2.579,19.6956,5.3578,0.3706,0.8258,3.8103,0,0.0099,0.072,0.7028,0,0.6326,0.4505,2.5474,0,1.7236,1.7765,7.6076,0,2.4884,1.1059,5.4755,0.7261,1.7691,0.4652,3.1888,0.5017,20.1829,7.8954,35.5073,7.129,0.2736,0.3634,2.1729,0,0.6625,0.1022,1.0011,0.3959,12.3163,3.1001,19.6956,5.3578,0.4772
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,831.61,214.66,54.5,26.9037,0.9462,9.1894,7.91,0.3482,5.2444,1153.7666,1.41,9.7253,1.9507,7.7746,0,0,0,0,0,0,0.3299,72.5816,0.2881,1.0985,0,1.0985,9.4532,2079.7146,2.6196,16.0061,2.2997,13.7065,2.6453,581.9648,0.7589,4.4557,1.1255,3.3302,3.0386,668.484,0.584,4.9947,1.4683,3.5265,12.7654,2808.3772,1.8632,16.504,8.6054,7.8986,0.2564,56.4053,0.2975,1.2341,0,1.2341,0.6639,146.056,0.0952,0.9468,0.491,0.4558,13.7723,3029.9065,2.2064,21.5184,8.74,12.7784,123.25,40.2409,0.9564,13.2309,12.31,0.1761,2.5117,2.6731,9.7253,0,0.0898,0.6225,5.756,0,0.518,0.4526,2.028,0,7.6499,3.7353,19.8894,0,2.529,0.7902,4.4557,0.5376,2.8225,0.6936,4.9947,0.6479,13.1736,2.8225,20.3399,5.0831,0.2067,0.2634,1.2341,0,0.6976,0.1321,1.0935,0.3628,13.6209,4.3267,31.862,5.0846,0.3175,0.6776,3.2954,0,0.1619,0.8295,5.756,0,0.669,0.5019,2.028,0,6.2019,3.8686,19.8894,0,2.4357,0.8037,4.4223,0.5376,2.6491,0.7263,4.5839,0.6479,13.5013,3.3704,20.3399,5.0831,0.1668,0.2252,1.0032,0,0.7247,0.1504,1.0935,0.3628,13.4994,5.4651,31.862,5.0846,0.4313
