Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 480 mean	Nucleus: Opal 480 sum	Nucleus: Opal 480 std dev	Nucleus: Opal 480 max	Nucleus: Opal 480 min	Nucleus: Opal 480 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Opal 540 mean	Nucleus: Opal 540 sum	Nucleus: Opal 540 std dev	Nucleus: Opal 540 max	Nucleus: Opal 540 min	Nucleus: Opal 540 range	Nucleus: Opal 570 mean	Nucleus: Opal 570 sum	Nucleus: Opal 570 std dev	Nucleus: Opal 570 max	Nucleus: Opal 570 min	Nucleus: Opal 570 range	Nucleus: Opal 620 mean	Nucleus: Opal 620 sum	Nucleus: Opal 620 std dev	Nucleus: Opal 620 max	Nucleus: Opal 620 min	Nucleus: Opal 620 range	Nucleus: Opal 650 mean	Nucleus: Opal 650 sum	Nucleus: Opal 650 std dev	Nucleus: Opal 650 max	Nucleus: Opal 650 min	Nucleus: Opal 650 range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 780 mean	Nucleus: Opal 780 sum	Nucleus: Opal 780 std dev	Nucleus: Opal 780 max	Nucleus: Opal 780 min	Nucleus: Opal 780 range	Nucleus: Autoflourescence mean	Nucleus: Autoflourescence sum	Nucleus: Autoflourescence std dev	Nucleus: Autoflourescence max	Nucleus: Autoflourescence min	Nucleus: Autoflourescence range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 480 mean	Cell: Opal 480 std dev	Cell: Opal 480 max	Cell: Opal 480 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Opal 540 mean	Cell: Opal 540 std dev	Cell: Opal 540 max	Cell: Opal 540 min	Cell: Opal 570 mean	Cell: Opal 570 std dev	Cell: Opal 570 max	Cell: Opal 570 min	Cell: Opal 620 mean	Cell: Opal 620 std dev	Cell: Opal 620 max	Cell: Opal 620 min	Cell: Opal 650 mean	Cell: Opal 650 std dev	Cell: Opal 650 max	Cell: Opal 650 min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 780 mean	Cell: Opal 780 std dev	Cell: Opal 780 max	Cell: Opal 780 min	Cell: Autoflourescence mean	Cell: Autoflourescence std dev	Cell: Autoflourescence max	Cell: Autoflourescence min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 480 mean	Cytoplasm: Opal 480 std dev	Cytoplasm: Opal 480 max	Cytoplasm: Opal 480 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Opal 540 mean	Cytoplasm: Opal 540 std dev	Cytoplasm: Opal 540 max	Cytoplasm: Opal 540 min	Cytoplasm: Opal 570 mean	Cytoplasm: Opal 570 std dev	Cytoplasm: Opal 570 max	Cytoplasm: Opal 570 min	Cytoplasm: Opal 620 mean	Cytoplasm: Opal 620 std dev	Cytoplasm: Opal 620 max	Cytoplasm: Opal 620 min	Cytoplasm: Opal 650 mean	Cytoplasm: Opal 650 std dev	Cytoplasm: Opal 650 max	Cytoplasm: Opal 650 min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 780 mean	Cytoplasm: Opal 780 std dev	Cytoplasm: Opal 780 max	Cytoplasm: Opal 780 min	Cytoplasm: Autoflourescence mean	Cytoplasm: Autoflourescence std dev	Cytoplasm: Autoflourescence max	Cytoplasm: Autoflourescence min	Nucleus/Cell area ratio	Distance to detection with Glioma µm	Distance to detection with PVC µm	Distance to detection with Leukocyte µm	Distance to detection with Endothelial µm	Distance to detection with Astrocyte µm	Distance to detection with Negative µm	Distance to detection with TAMM µm	Distance to detection with Oligodendrocyte µm	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	b4d9279c-4a6a-476d-b257-5b0afe347512	Astrocyte	Astrocyte	PathAnnotationObject	Polygon	633.78	241.79	51	26.937	0.8832	9.6077	7.4298	0.5799	4.4413	932.6642	1.061	7.3433	1.925	5.4183	0.0109	2.2826	0.091	1.1104	0	1.1104	0.0958	20.1176	0.1875	1.0681	0	1.0681	3.9143	822.0009	2.4541	13.6296	0	13.6296	2.5502	535.5425	0.463	3.8492	1.5109	2.3383	1.6367	343.7065	0.2665	2.42	1.0514	1.3686	18.9766	3985.0884	1.8407	23.144	12.324	10.82	0.0112	2.3593	0.0323	0.2609	0	0.2609	1.3553	284.6071	0.2362	1.8597	0.8519	1.0078	18.0398	3788.3582	2.7095	28.2195	13.6842	14.5353	125.25	40.6364	0.9531	14.2437	11.7851	0.5344	2.0011	2.2213	7.3433	0	0.2687	0.8791	5.9289	0	0.3106	0.4556	2.5502	0	4.4854	3.3477	19.1282	0	2.1396	0.6759	3.8492	0	1.5836	0.4365	2.704	0.3718	16.376	4.1221	23.144	4.8188	0.0145	0.0373	0.2609	0	1.1103	0.3604	1.8597	0.3468	17.0939	3.6742	28.2195	6.2184	0.2462	0.5467	2.6486	0	0.4541	1.1146	5.9289	0	0.4651	0.5243	2.5502	0	4.8961	3.8163	19.1282	0	1.8442	0.6507	3.693	0	1.5453	0.523	2.704	0.3718	14.5057	4.293	21.9759	4.8188	0.0168	0.0404	0.2299	0	0.9342	0.3304	1.726	0.3468	16.4136	4.106	27.9245	6.2184	0.4078	15.2985	95.8683	507.6174	313.0872	0	12.0832	19.1993	50.3124	3	15.5264	15.2926	19.2055	12.081	100.2331	145.449
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	ae27c82c-766c-4d9d-a394-b6519cd80fdb	Negative	Negative	PathAnnotationObject	Polygon	621.66	241.4	37	21.9761	0.9627	7.4521	6.3015	0.5247	4.2809	637.8533	1.3153	8.0729	1.7442	6.3287	0	0	0	0	0	0	0.0244	3.632	0.0786	0.4993	0	0.4993	1.0021	149.3159	1.8544	8.5711	0	8.5711	11.7272	1747.3558	3.3145	17.7509	4.8126	12.9383	3.0113	448.6813	0.7082	4.362	1.3157	3.0463	14.4605	2154.6084	2.3697	22.0561	10.1843	11.8718	0.001	0.1511	0.0054	0.0439	0	0.0439	0.8718	129.8981	0.2094	1.4502	0.5163	0.9339	16.3583	2437.3843	2.998	23.8516	10.1883	13.6632	99.25	35.7254	0.9772	11.9514	10.7396	0.4016	1.7072	2.1745	8.0729	0	0.0182	0.1036	0.9249	0	0.2215	0.3288	1.7265	0	2.4267	2.5678	10.4843	0	6.1978	4.8715	17.7509	1.0215	2.1828	0.8719	4.362	0.6815	13.5025	2.8034	22.0561	6.5927	0.0132	0.0357	0.2588	0	0.958	0.2426	1.544	0.5022	15.6715	2.9483	23.8516	9.3299	0.1671	0.4187	2.3124	0	0.0292	0.1298	0.9249	0	0.3395	0.3634	1.7265	0	3.2792	2.5601	10.4843	0	2.889	1.4394	8.511	1.0215	1.6871	0.5085	3.1594	0.6815	12.9292	2.8894	21.5986	6.5927	0.0205	0.0433	0.2588	0	1.0096	0.2467	1.544	0.5022	15.2605	2.8458	22.4618	9.3299	0.3678	24.4492	83.9985	513.0358	304.6778	12.0832	0	29.1243	49.8535	7	39.0495	39.8376	77.3034	12.081	590.0168	1536.1129
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	c0254144-c872-4a0e-9dc0-640958c16923	Oligodendrocyte	Oligodendrocyte	PathAnnotationObject	Polygon	557.51	241.48	9	12.3444	0.7422	4.966	2.3847	0.8742	1.4192	56.7671	0.4235	2.0717	0.498	1.5736	0.0107	0.4272	0.0478	0.2471	0	0.2471	0.0963	3.8516	0.1665	0.7487	0	0.7487	0.6131	24.5259	0.9376	3.798	0	3.798	7.9575	318.2983	3.439	15.5846	2.8255	12.7591	1.8082	72.3262	0.6161	3.1992	0.8795	2.3198	12.8745	514.9808	3.466	18.7127	7.7014	11.0112	0.0144	0.5751	0.033	0.1239	0	0.1239	0.7364	29.4553	0.1558	0.9986	0.4788	0.5199	12.6033	504.1334	2.9356	18.6546	8.452	10.2026	32.25	21.5658	0.8714	8.6561	5.1351	0.7843	0.4689	0.6811	2.0717	0	0.1584	0.3561	1.7094	0	0.1241	0.1947	0.8834	0	1.0212	1.2462	4.4525	0	4.5903	4.4862	17.4005	0.3677	1.2428	0.8145	3.4361	0.1841	10.7292	4.238	19.1734	2.2942	0.0339	0.0701	0.3252	0	0.5913	0.2169	0.9986	0.1443	10.4552	3.7802	19.5091	2.8575	0.0557	0.1463	0.6675	0	0.2226	0.4097	1.7094	0	0.1362	0.2054	0.8834	0	1.1986	1.3243	4.4525	0	3.1263	4.093	17.4005	0.3677	0.997	0.7686	3.4361	0.1841	9.7964	4.2196	19.1734	2.2942	0.0425	0.0798	0.3252	0	0.5282	0.2099	0.9953	0.1443	9.5212	3.7374	19.5091	2.8575	0.2913	25.3977	23.1693	544.8065	263.2398	77.1615	47.0868	62.5825	0	4	22.3794	19.2379	47.0798	3.9621	160.9875	321.9654
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	972952e6-32df-4ef0-9243-70b0ad3b35f5	Glioma	Glioma	PathAnnotationObject	Polygon	531.61	246.3	40.5	27.3309	0.6813	9.9494	6.0169	0.8438	5.6619	956.8658	1.5373	11.232	2.506	8.726	0	0	0	0	0	0	0.0056	0.9419	0.0399	0.4336	0	0.4336	0	0	0	0	0	0	1.8367	310.3978	0.3649	2.99	1.2044	1.7856	1.4331	242.1991	0.4816	3.4491	0.1069	3.3422	43.3819	7331.5386	7.6132	60.6547	26.6898	33.9649	1.9964	337.3867	1.0077	5.5391	0	5.5391	0.7613	128.653	0.1408	1.2179	0.5588	0.6591	14.9947	2534.1067	2.1988	21.7847	10.3588	11.426	115.5	41.0116	0.8629	14.5347	10.2157	0.7327	3.5824	3.0633	11.232	0	0.0033	0.0347	0.5702	0	0.1055	0.3798	2.4084	0	0.0814	0.5088	4.4115	0	1.7668	0.5657	3.3565	0.1501	1.7405	1.873	14.0318	0	36.9017	14.9136	66.8859	2.9086	1.897	1.7109	9.5026	0	0.7978	0.2281	1.5379	0.1075	15.2951	3.8875	27.5185	3.0908	2.3951	3.0857	9.99	0	0.0051	0.0435	0.5702	0	0.1626	0.4659	2.4084	0	0.1279	0.6334	4.4115	0	1.7269	0.6504	3.3565	0.1501	1.916	2.3023	14.0318	0	33.2018	16.7043	66.8859	2.9086	1.8403	2.0042	9.5026	0	0.8186	0.2634	1.5379	0.1075	15.4666	4.5756	27.5185	3.0908	0.3501	0	12.1361	553.9829	245.4102	102.1057	39.1201	68.832	23.3993	4	62.6905	24.1237	190.384	12.1307	163.7577	204.8451
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	ce8f0b9b-8901-43df-bde2-91c2e07fbf22	Glioma	Glioma	PathAnnotationObject	Polygon	642.48	254.23	64.25	29.6908	0.9159	10.7981	7.9964	0.6315	7.0473	1825.2457	2.3904	16.8338	2.6189	14.2149	0	0	0	0	0	0	0.0081	2.1029	0.0779	0.8935	0	0.8935	0.0025	0.6474	0.0402	0.6474	0	0.6474	1.5448	400.1034	0.6749	4.4902	0.4028	4.0874	1.1566	299.5554	0.3928	2.1391	0.1003	2.0388	38.3486	9932.2754	5.4271	51.4361	22.7806	28.6555	0.5261	136.2613	0.5374	2.7314	0	2.7314	0.6331	163.9773	0.1719	1.1783	0.3792	0.7991	13.4349	3479.6484	1.9826	21.112	8.9212	12.1908	142.75	43.0984	0.9657	15.1347	12	0.5702	3.4119	3.7319	16.8338	0	0.0049	0.0648	1.3773	0	0.1299	0.2602	1.4134	0	0.6054	1.3728	6.9447	0	1.5905	0.7495	4.4912	0.389	1.179	0.4226	2.4357	0.0353	28.0118	11.6737	51.4361	7.1536	0.2716	0.4425	2.7314	0	0.6726	0.2232	1.2793	0.2466	13.4868	3.1536	24.0579	6.5961	0.4323	0.9622	4.0276	0	0.0089	0.0873	1.3773	0	0.2297	0.3102	1.4134	0	1.0996	1.6997	6.9447	0	1.6279	0.8046	4.4912	0.389	1.1974	0.4454	2.4357	0.0353	19.5396	8.0214	46.6337	7.1536	0.0631	0.1529	1.0454	0	0.705	0.2535	1.2793	0.2466	13.5294	3.8598	24.0579	6.5961	0.4542	0.01	103.4799	492.5647	311.0484	15.2928	20.8993	22.163	43.896	6	22.8689	23.3046	28.2566	15.2926	202.1368	360.0517
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	b18046c1-a9eb-43ff-b5d5-8bf92ec8b80e	PVC	PVC	PathAnnotationObject	Polygon	539.14	256.23	23	21.6578	0.6162	8.9918	3.6493	0.9338	6.7955	659.1638	2.4943	12.5369	2.4021	10.1348	0	0	0	0	0	0	1.0762	104.3952	0.8982	4.4357	0	4.4357	0	0	0	0	0	0	2.7376	265.5518	0.9181	6.2322	1.1265	5.1056	19.1905	1861.4823	9.7675	36.9046	1.1437	35.7608	12.3286	1195.8773	4.4471	20.6663	1.805	18.8613	8.1706	792.5461	6.8131	25.1286	0.012	25.1166	0.6811	66.0629	0.1142	0.9274	0.4729	0.4545	17.8964	1735.9541	2.6874	24.1515	10.8705	13.281	85.75	35.5396	0.8531	13.4137	8.2476	0.7951	2.3066	3.1968	12.5369	0	0.0979	0.3514	2.1606	0	1.2151	1.0551	4.949	0	1.4267	2.3086	8.961	0	2.5275	1.309	6.6107	0.197	11.7274	10.0596	36.9046	0.4661	11.4551	5.5618	21.6835	0.7502	7.2406	7.4493	25.6372	0	0.754	0.387	1.6853	0	17.6749	4.5667	26.1248	3.7889	0.5437	0.8689	4.8734	0	0.1363	0.4086	2.1606	0	1.2697	1.1075	4.949	0	1.987	2.5126	8.961	0	2.445	1.4268	6.6107	0.197	8.7966	8.5604	36.8878	0.4661	11.1121	5.9156	21.6835	0.7502	6.8753	7.667	25.6372	0	0.7827	0.4481	1.6853	0	17.5879	5.1217	26.1248	3.7889	0.2625	12.1361	0	541.855	240.9276	95.8683	28.6706	56.6961	23.1134	6	22.6966	23.1393	28.6695	12.1307	152.8963	271.8776
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	91ad1c5c-f802-449d-a806-90aa051e851c	Oligodendrocyte	Oligodendrocyte	PathAnnotationObject	Polygon	512.93	262.64	30.5	21.5989	0.8216	7.6608	5.5376	0.7155	2.667	330.713	1.0165	6.3705	0.5166	5.8539	0	0	0	0	0	0	0.0334	4.1433	0.1418	0.9045	0	0.9045	1.1861	147.0795	1.6284	6.7336	0	6.7336	12.2061	1513.5583	3.16	17.4942	4.3405	13.1537	2.7314	338.6987	0.6738	4.0069	1.0319	2.9751	16.5784	2055.7271	2.6454	24.3619	9.2032	15.1587	0.0009	0.1055	0.0068	0.0724	0	0.0724	0.7951	98.5915	0.1368	1.1876	0.4864	0.7012	17.7259	2198.0146	2.4657	23.8542	10.9019	12.9523	93.75	34.9516	0.9644	12.1657	10.051	0.544	0.933	1.3633	6.3705	0	0.0929	0.3587	2.7405	0	0.2042	0.3793	2.5358	0	1.7509	1.9779	12.0616	0	6.1018	4.9928	17.4942	0.6555	1.7402	0.902	4.0069	0.3958	14.4653	4.2491	29.2099	6.2725	0.0202	0.0693	0.5763	0	0.7633	0.2094	1.4458	0.3658	15.0731	3.9937	28.1215	7.1004	0.0865	0.272	1.5284	0	0.1382	0.4306	2.7405	0	0.2876	0.4281	2.5358	0	2.0267	2.0755	12.0616	0	3.1218	2.2611	13.7573	0.6555	1.2562	0.5242	3.0389	0.3958	13.4337	4.4993	29.2099	6.2725	0.0297	0.0828	0.5763	0	0.7478	0.2357	1.4458	0.3658	13.778	3.9595	28.1215	7.1004	0.3244	24.8496	26.8414	551.813	222.0284	122.6208	34.3301	71.5705	0	7	71.0588	40.1793	165.6487	24.8426	432.3291	727.3477
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	5ac273c8-9a31-4712-b0db-96d9ae8bf688	Glioma	Glioma	PathAnnotationObject	Polygon	1071	264.75	31.5	21.956	0.8211	7.6987	5.3425	0.7362	4.3638	571.6626	1.1506	7.3007	1.8293	5.4714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8612	112.8163	0.4311	2.3032	0.3139	1.9893	1.3569	177.7552	0.2792	2.1091	0.4169	1.6922	28.1967	3693.7644	4.978	44.5948	19.1476	25.4472	0.3158	41.3695	0.3505	1.6647	0	1.6647	0.6654	87.1713	0.1219	0.9737	0.4295	0.5442	12.005	1572.6602	1.9751	16.3378	8.492	7.8458	81.75	33.8427	0.8969	12.2395	8.9134	0.6607	2.0765	2.1102	7.3007	0	0.1215	0.3874	2.912	0	0.0108	0.0756	1.1646	0	0.0289	0.1371	1.1133	0	0.8638	0.4151	2.3032	0.1201	1.2475	0.4538	2.7129	0.1885	21.8766	8.793	44.5948	2.9057	0.1938	0.2786	1.6647	0	0.6318	0.1919	1.2073	0.1479	12.1245	3.2823	22.5429	2.6067	0.5632	0.8714	3.5945	0	0.2019	0.4833	2.912	0	0.0179	0.0968	1.1646	0	0.048	0.1743	1.1133	0	0.8655	0.4053	1.8587	0.1201	1.1751	0.5274	2.7129	0.1885	17.6952	8.261	42.6575	2.9057	0.1131	0.178	0.8172	0	0.6096	0.2242	1.2073	0.1479	12.2035	3.9176	22.5429	2.6067	0.3739	0	417.6665	492.0865	68.4737	46.6648	81.5055	75.2871	93.118	5	102.424	44.285	381.8485	6.9144	519.2192	1567.865
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	9746ed17-a50a-45b4-834a-641c4e4006b8	Negative	Negative	PathAnnotationObject	Polygon	668.14	265.99	39.75	23.5874	0.8978	7.6193	7.0529	0.3299	3.247	519.5224	0.9391	6.5876	0.164	6.4236	0.0045	0.7134	0.0388	0.4571	0	0.4571	0.1275	20.3946	0.365	2.4194	0	2.4194	1.0412	166.5903	1.8307	7.1666	0	7.1666	14.5255	2324.0803	4.0046	23.1279	4.4332	18.6947	3.0691	491.0565	0.7861	4.4717	0.9693	3.5023	16.9938	2719.0081	3.8685	33.7907	9.6441	24.1466	0.0036	0.5692	0.0295	0.3437	0	0.3437	0.7168	114.6894	0.1882	1.301	0.4195	0.8815	15.9819	2557.0981	3.7408	25.0685	9.6663	15.4021	105.25	36.8194	0.9756	12.0335	11.4598	0.2094	1.3086	1.6425	6.5876	0	0.0506	0.1765	1.2353	0	0.151	0.3062	2.4194	0	0.861	1.5366	7.1666	0	7.4988	6.344	23.1279	0.3296	1.8917	1.1141	4.4717	0.1535	13.4355	5.6671	34.1984	1.6839	0.0338	0.0993	0.8895	0	0.6441	0.2208	1.301	0.1071	12.8459	4.5927	25.0685	2.5912	0.1339	0.3667	2.0121	0	0.0785	0.2171	1.2353	0	0.1652	0.2641	1.3193	0	0.7518	1.319	6.0055	0	3.2402	2.6067	16.2601	0.3296	1.1781	0.5179	3.2459	0.1535	11.279	5.4988	34.1984	1.6839	0.0521	0.1202	0.8895	0	0.6001	0.2278	1.2009	0.1071	10.9454	3.982	23.6914	2.5912	0.3701	28.2543	129.4844	471.521	316.5611	42.1654	0	29.1725	30.4409	7	37.1756	32.6187	70.4506	14.1963	525.9223	1068.7172
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	1be877b3-c3f0-461e-97b7-776a797ae978	Glioma	Glioma	PathAnnotationObject	Polygon	1027	266.22	55.25	27.4328	0.9226	9.4151	7.5044	0.5863	9.7523	2155.2476	3.4071	22.5663	3.7967	18.7696	0	0	0	0	0	0	0	0	0	0	0	0	0.0099	2.1827	0.0998	1.3735	0	1.3735	0.8387	185.3545	0.4051	2.3676	0.1871	2.1805	2.2419	495.4661	0.672	3.8837	0.383	3.5006	48.2064	10653.6152	12.6456	73.3322	15.0313	58.3009	0.7957	175.8435	0.7674	3.3308	0	3.3308	0.57	125.9663	0.1592	1.0789	0.2395	0.8394	16.2631	3594.1372	3.2972	24.0542	9.1132	14.941	129.5	41.1209	0.9624	13.867	11.9236	0.4944	4.5494	5.0975	22.5663	0	0.1651	0.3819	2.5773	0	0.019	0.1046	1.3108	0	0.2781	1.0234	8.6613	0	0.7976	0.4986	2.7837	0.0017	1.5812	0.9015	3.8837	0	30.2008	19.5297	73.3322	1.7211	0.5433	0.7216	3.7884	0	0.5076	0.2236	1.1297	0.0678	13.6591	5.3392	24.0542	1.8771	0.7039	1.3313	6.9881	0	0.2871	0.4678	2.5773	0	0.0331	0.1363	1.3108	0	0.4763	1.313	8.6613	0	0.7673	0.5564	2.7837	0.0017	1.0929	0.7203	3.2921	0	16.8923	11.3167	63.4499	1.7211	0.3567	0.6244	3.7884	0	0.4615	0.2517	1.1297	0.0678	11.7344	5.7338	23.7159	1.8771	0.4209	0	394.4543	472.5952	97.628	47.8992	69.9377	62.1529	100.6045	6	114.404	46.9556	338.4311	44.285	2073.7134	6397.5293
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	5a9daed6-293e-494b-8a00-ea4750caad7f	Glioma	Glioma	PathAnnotationObject	Polygon	1117.7	271.03	72.75	31.9069	0.898	10.7949	8.7496	0.5144	5.679	1658.2535	2.0286	17.0928	2.3337	14.7591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9549	278.8228	0.3499	2.236	0.1316	2.1044	1.3439	392.433	0.379	2.4799	0.089	2.3909	31.8043	9286.8564	7.2898	49.354	10.8466	38.5074	0.5398	157.6242	0.5779	2.1404	0	2.1404	0.9064	264.6543	0.2338	1.8961	0.4978	1.3983	12.2058	3564.0837	2.1059	18.4729	6.9348	11.5381	155.75	45.2687	0.9551	15.3706	13.2171	0.433	2.9366	3.1454	17.0928	0	0.0572	0.2411	2.0792	0	0.0149	0.102	1.5542	0	0.0119	0.1237	2.2427	0	0.8126	0.5079	3.2989	0.0101	1.189	0.6071	3.1305	0	24.8329	12.9583	58.6797	2.5048	0.3956	0.5133	2.6205	0	0.8657	0.4116	2.4958	0.154	11.6611	4.066	27.0365	2.4553	0.5462	1.6282	14.6519	0	0.107	0.3218	2.0792	0	0.0278	0.1384	1.5542	0	0.0223	0.1686	2.2427	0	0.6885	0.5862	3.2989	0.0101	1.0539	0.7254	3.1305	0	18.7563	13.7439	58.6797	2.5048	0.27	0.411	2.6205	0	0.8303	0.5169	2.4958	0.154	11.1864	5.1611	27.0365	2.4553	0.4642	0	440.257	510.2248	55.3898	75.748	41.0326	52.7339	100.8169	5	107.4396	25.9153	428.5337	13.9511	269.586	403.6873
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	895012ef-785a-41ad-8cc1-770caaeb395f	Negative	Negative	PathAnnotationObject	Polygon	654.82	271.16	46	24.3972	0.9712	8.337	7.3674	0.4134	4.714	886.2333	0.9575	7.0527	2.1052	4.9475	0	0	0	0	0	0	0.0297	5.5827	0.1698	1.8205	0	1.8205	0.901	169.3961	2.0426	9.8258	0	9.8258	21.7521	4089.4014	3.803	29.8748	8.5432	21.3316	5.0708	953.3018	1.2027	7.0456	1.761	5.2846	23.3685	4393.2847	4.4048	34.7099	11.337	23.3729	0	0.0061	0.0004	0.0061	0	0.0061	0.8141	153.0449	0.1999	1.4269	0.4677	0.9592	18.4926	3476.6108	3.8293	27.3836	10.7808	16.6028	115	38.3049	0.9849	12.6472	11.5	0.3647	2.0028	2.3615	7.0527	0	0.0417	0.1554	0.9235	0	0.1498	0.2805	1.8205	0	1.6067	2.323	9.8258	0	11.8205	9.1909	29.8748	0.6276	2.9603	2.0524	7.0456	0.1937	18.3949	7.5728	34.7099	1.8575	0.024	0.0919	0.8469	0	0.7732	0.312	1.5463	0.1634	15.7298	5.7175	30.2547	3.2464	0.1357	0.4705	3.2109	0	0.0704	0.197	0.9235	0	0.2325	0.3104	1.4941	0	2.0927	2.3825	9.6283	0	4.9811	4.2177	21.1617	0.6276	1.507	0.9648	5.5178	0.1937	14.9698	7.4009	33.2672	1.8575	0.0406	0.1167	0.8469	0	0.745	0.3677	1.5463	0.1634	13.8272	6.0244	30.2547	3.2464	0.3953	20.8993	116.7656	472.1243	310.0213	36.1949	0.01	14.9766	39.0188	4	19.5905	17.9377	28.2902	14.1963	176.2156	211.1255
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	799e381f-45db-49e3-9a54-b3d6f44c28f0	TAMM	TAMM	PathAnnotationObject	Polygon	862.66	273.11	33.5	23.249	0.7788	8.6392	5.246	0.7645	2.7202	383.5475	1.4249	7.7916	0.6561	7.1355	6.1419	866.0043	2.8606	17.1595	2.0722	15.0872	0.0991	13.9743	0.2307	1.3887	0	1.3887	1.7007	239.7975	2.2643	12.7015	0	12.7015	2.188	308.5014	0.636	3.7783	0.3139	3.4644	0.8996	126.8484	0.3433	1.9459	0.2194	1.7265	14.5239	2047.8673	3.0872	22.5149	8.0631	14.4517	0.0373	5.2636	0.1182	0.8431	0	0.8431	0.6693	94.3706	0.1774	0.946	0.3109	0.6351	26.768	3774.2949	6.192	40.524	13.5929	26.9312	102	37.3898	0.9169	13.3824	9.5	0.6611	1.0199	1.5124	7.7916	0	4.7582	4.2675	22.1968	0	0.1853	0.3308	1.8368	0	3.1418	3.8594	19.724	0	1.769	0.7842	3.7783	0.023	1.0173	0.469	2.6193	0.0258	14.1717	4.5455	28.4348	4.1425	0.0519	0.1396	1.0805	0	0.6423	0.1966	1.1651	0.186	21.7536	8.637	41.76	5.2264	0.1219	0.2992	1.9408	0	4.0275	4.6913	22.1968	0	0.2309	0.3653	1.8368	0	3.9028	4.2907	19.724	0	1.5478	0.7654	3.526	0.023	1.0794	0.5131	2.6193	0.0258	13.9857	5.1476	28.4348	4.1425	0.0596	0.1494	1.0805	0	0.6281	0.2049	1.1651	0.186	19.1055	8.5786	41.76	5.2264	0.3381	66.2845	324.1729	429.9388	243.8054	145.6264	20.4869	0	42.7599	7	97.4666	85.8617	182.4131	20.4891	2146.2805	6397.5293
