Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 480 mean	Nucleus: Opal 480 sum	Nucleus: Opal 480 std dev	Nucleus: Opal 480 max	Nucleus: Opal 480 min	Nucleus: Opal 480 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Opal 540 mean	Nucleus: Opal 540 sum	Nucleus: Opal 540 std dev	Nucleus: Opal 540 max	Nucleus: Opal 540 min	Nucleus: Opal 540 range	Nucleus: Opal 570 mean	Nucleus: Opal 570 sum	Nucleus: Opal 570 std dev	Nucleus: Opal 570 max	Nucleus: Opal 570 min	Nucleus: Opal 570 range	Nucleus: Opal 620 mean	Nucleus: Opal 620 sum	Nucleus: Opal 620 std dev	Nucleus: Opal 620 max	Nucleus: Opal 620 min	Nucleus: Opal 620 range	Nucleus: Opal 650 mean	Nucleus: Opal 650 sum	Nucleus: Opal 650 std dev	Nucleus: Opal 650 max	Nucleus: Opal 650 min	Nucleus: Opal 650 range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 780 mean	Nucleus: Opal 780 sum	Nucleus: Opal 780 std dev	Nucleus: Opal 780 max	Nucleus: Opal 780 min	Nucleus: Opal 780 range	Nucleus: Autoflourescence mean	Nucleus: Autoflourescence sum	Nucleus: Autoflourescence std dev	Nucleus: Autoflourescence max	Nucleus: Autoflourescence min	Nucleus: Autoflourescence range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 480 mean	Cell: Opal 480 std dev	Cell: Opal 480 max	Cell: Opal 480 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Opal 540 mean	Cell: Opal 540 std dev	Cell: Opal 540 max	Cell: Opal 540 min	Cell: Opal 570 mean	Cell: Opal 570 std dev	Cell: Opal 570 max	Cell: Opal 570 min	Cell: Opal 620 mean	Cell: Opal 620 std dev	Cell: Opal 620 max	Cell: Opal 620 min	Cell: Opal 650 mean	Cell: Opal 650 std dev	Cell: Opal 650 max	Cell: Opal 650 min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 780 mean	Cell: Opal 780 std dev	Cell: Opal 780 max	Cell: Opal 780 min	Cell: Autoflourescence mean	Cell: Autoflourescence std dev	Cell: Autoflourescence max	Cell: Autoflourescence min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 480 mean	Cytoplasm: Opal 480 std dev	Cytoplasm: Opal 480 max	Cytoplasm: Opal 480 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Opal 540 mean	Cytoplasm: Opal 540 std dev	Cytoplasm: Opal 540 max	Cytoplasm: Opal 540 min	Cytoplasm: Opal 570 mean	Cytoplasm: Opal 570 std dev	Cytoplasm: Opal 570 max	Cytoplasm: Opal 570 min	Cytoplasm: Opal 620 mean	Cytoplasm: Opal 620 std dev	Cytoplasm: Opal 620 max	Cytoplasm: Opal 620 min	Cytoplasm: Opal 650 mean	Cytoplasm: Opal 650 std dev	Cytoplasm: Opal 650 max	Cytoplasm: Opal 650 min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 780 mean	Cytoplasm: Opal 780 std dev	Cytoplasm: Opal 780 max	Cytoplasm: Opal 780 min	Cytoplasm: Autoflourescence mean	Cytoplasm: Autoflourescence std dev	Cytoplasm: Autoflourescence max	Cytoplasm: Autoflourescence min	Nucleus/Cell area ratio	Distance to detection with Glioma µm	Distance to detection with PVC µm	Distance to detection with Leukocyte µm	Distance to detection with Endothelial µm	Distance to detection with Astrocyte µm	Distance to detection with Negative µm	Distance to detection with TAMM µm	Distance to detection with Oligodendrocyte µm	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	5cdae31f-faf0-4542-9094-00ee9d360481	Glioma	Glioma	PathAnnotationObject	Polygon	1003.5	133	29.25	20.0933	0.9104	6.8824	5.4841	0.4579	13.0397	1564.7666	3.66	21.9434	6.8633	15.08	0.0557	6.6797	0.2687	1.9401	0	1.9401	0	0	0	0	0	0	4.9456	593.4744	2.1643	9.3783	0.0245	9.3538	2.4169	290.0316	0.5971	4.9576	1.4477	3.5099	3.0822	369.8628	0.6423	4.1013	1.1233	2.978	30.0202	3602.4209	4.3767	41.8419	16.9452	24.8966	0.5432	65.1788	0.3773	1.4776	0	1.4776	0.8502	102.0229	0.1214	1.1053	0.5899	0.5153	21.368	2564.1609	2.1516	27.8024	18.301	9.5014	69.25	30.4424	0.939	10.7616	8.8066	0.5086	7.4232	5.9014	21.9434	0	0.3621	0.8576	4.1609	0	0.0141	0.0777	0.8784	0	3.3696	2.4357	9.3783	0	2.4549	0.7095	5.7027	1.0641	2.5995	0.8189	4.1013	0.7574	27.1552	6.9322	46.8988	9.0799	0.5864	0.4234	2.039	0	0.9143	0.1995	1.5006	0.4538	21.7497	3.7909	32.878	11.2438	3.2109	3.0695	11.884	0	0.5919	1.0548	4.1609	0	0.0246	0.1016	0.8784	0	2.1876	1.9036	7.1649	0	2.4833	0.7839	5.7027	1.0641	2.2375	0.7485	3.8276	0.7574	25.0065	7.6907	46.8988	9.0799	0.6188	0.4534	2.039	0	0.9624	0.2311	1.5006	0.4538	22.0359	4.6433	32.878	11.2438	0.4158	0	153.1038	197.0631	9.7748	109.9535	68.4478	56.1584	67.2943	5	11.2904	9.0614	22.0211	7.2372	59.2087	107.6128
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	b4bb891f-d440-4766-96f8-07ed2a1e89d6	Glioma	Glioma	PathAnnotationObject	Polygon	868.02	136.53	23.75	18.3192	0.8893	7.0681	4.2075	0.7907	6.1031	592.0056	2.0052	10.5531	2.5007	8.0524	0	0	0	0	0	0	0.1126	10.9233	0.1915	0.992	0	0.992	0.8868	86.0165	1.2881	4.9078	0	4.9078	2.7271	264.5313	0.4602	3.9726	1.835	2.1375	9.8526	955.7049	2.1709	15.76	6.4346	9.3254	17.6087	1708.041	2.803	24.1143	12.6617	11.4526	0.0951	9.2233	0.141	0.7317	0	0.7317	0.6335	61.4516	0.1005	0.8258	0.4438	0.382	17.6128	1708.4463	3.6366	26.6381	11.3666	15.2715	73.25	31.1511	0.9486	11.0504	8.5535	0.5796	2.2287	2.9927	10.5531	0	0.0018	0.022	0.3188	0	0.1332	0.21	1.1602	0	0.3609	0.8526	4.9078	0	2.1482	0.8366	4.354	0.6125	6.3516	3.8236	15.76	0.828	16.2694	3.6783	26.008	5.877	0.2571	0.5974	3.5777	0	0.6385	0.1263	1.0549	0.2754	14.7883	4.5463	26.6381	5.6791	0.3402	0.6749	3.3019	0	0.0026	0.0268	0.3188	0	0.1433	0.2182	1.1602	0	0.1046	0.2775	1.6633	0	1.866	0.8342	4.354	0.6125	4.6451	3.2505	14.1915	0.828	15.6166	3.8783	26.008	5.877	0.336	0.7092	3.5777	0	0.6409	0.1374	1.0549	0.2754	13.4115	4.3092	24.9596	5.6791	0.3221	0.01	20.1529	328.3499	9.5795	112.2779	192.0181	37.8009	174.1316	8	25.841	23.9343	54.2953	9.5728	190.7618	445.1764
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	80008709-2c0c-4bc1-b763-449ed14f7a55	Glioma	Glioma	PathAnnotationObject	Polygon	745.81	138.62	36.5	22.7534	0.8859	7.9512	6.0094	0.6838	4.506	675.9025	1.7051	10.272	1.5224	8.7495	0.0014	0.2066	0.0139	0.165	0	0.165	0.0576	8.6325	0.134	0.729	0	0.729	0.156	23.4057	0.357	2.1114	0	2.1114	2.9309	439.6407	0.5771	4.3802	1.477	2.9032	1.6435	246.5226	0.2139	2.1914	1.0923	1.0991	26.5983	3989.7417	3.0845	32.7373	13.8457	18.8916	0.1194	17.9084	0.1645	0.733	0	0.733	0.8193	122.8975	0.1274	1.3428	0.5053	0.8375	17.9718	2695.7644	3.1607	29.0858	10.7906	18.2952	102.5	36.417	0.9712	12.4742	10.4922	0.5413	1.8363	2.3203	10.272	0	0.3836	1.2835	8.053	0	0.1223	0.2184	1.3996	0	0.4432	1.0894	7.1478	0	2.5532	0.8199	4.3802	0.7291	1.5464	0.367	3.0283	0.4982	23.9409	5.8777	33.5704	6.0277	0.1304	0.1649	0.733	0	0.8744	0.2284	1.5285	0.282	17.9858	5.971	36.9392	6.0172	0.3078	0.6139	2.606	0	0.6024	1.569	8.053	0	0.1593	0.2471	1.3996	0	0.6077	1.312	7.1478	0	2.3369	0.86	4.3033	0.7291	1.4908	0.4212	3.0283	0.4982	22.4194	6.5259	33.5704	6.0277	0.1367	0.1651	0.723	0	0.9059	0.2649	1.5285	0.282	17.9939	7.1021	36.9392	6.0172	0.3547	0	55.1973	424.4748	54.7568	94.8277	133.8781	68.453	214.0822	6	38.7119	29.4039	89.4638	14.1006	160.6052	350.4593
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	72ca0f42-1283-4a3f-9a3a-62065c59e809	Glioma	Glioma	PathAnnotationObject	Polygon	783.53	138.51	35	21.6026	0.9425	7.6029	6.3106	0.4128	8.5886	1236.7578	2.5299	13.9946	3.6363	10.3583	0.0013	0.1802	0.0129	0.1528	0	0.1528	0.005	0.7198	0.0287	0.3066	0	0.3066	0.0162	2.3372	0.0796	0.7287	0	0.7287	3.344	481.537	0.7718	5.0439	1.6281	3.4158	2.4604	354.3029	0.327	3.0691	1.4116	1.6575	38.9034	5602.0879	6.5105	46.0203	15.9173	30.1031	0.1105	15.9164	0.2011	1.1267	0	1.1267	0.8917	128.4007	0.1608	1.2289	0.5298	0.6991	22.161	3191.1863	2.4379	27.6624	13.8637	13.7988	98	35.564	0.9737	12.115	10.6066	0.4204	3.3709	4.3034	13.9946	0	0.5672	1.9971	17.9359	0	0.0836	0.1779	1.0311	0	0.7615	1.7029	12.0833	0	2.3222	1.0159	5.0439	0.2206	1.7855	0.6731	3.0691	0.3189	25.475	12.2733	46.0203	7.0217	0.1963	0.3755	2.4608	0	0.7744	0.204	1.3609	0.3291	17.2978	5.3846	27.6624	6.711	0.3656	0.861	4.8657	0	0.8931	2.4501	17.9359	0	0.1288	0.2095	1.0311	0	1.1907	2.0168	12.0833	0	1.7336	0.5789	3.6671	0.2206	1.3967	0.4883	2.6957	0.3189	17.7402	7.004	40.6314	7.0217	0.2456	0.4389	2.4608	0	0.7068	0.1956	1.3609	0.3291	14.4966	4.5598	27.2655	6.711	0.3662	0	68.6404	404.2265	66.1372	108.3943	143.0758	38.3434	223.8491	5	28.4624	30.2245	37.709	17.119	308.1665	379.3085
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	4c9ad3ce-3b65-4fdf-98ee-76df73f7e6b3	TAMM	TAMM	PathAnnotationObject	Polygon	1065.9	139.12	30.75	21.2001	0.8598	7.8593	5.4743	0.6557	9.3325	1185.2334	2.6504	14.0225	3.4846	10.5379	11.046	1402.8423	2.5379	17.3761	5.0921	12.284	0	0	0	0	0	0	3.9382	500.1481	1.8373	8.5769	0	8.5769	1.9796	251.4081	0.7619	3.2746	0	3.2746	1.6631	211.215	0.3727	2.6976	0.8531	1.8445	17.5731	2231.7876	2.2864	21.3605	10.8862	10.4743	0.2718	34.5244	0.1964	1.117	0	1.117	0.7665	97.3402	0.1185	1.0147	0.4737	0.541	33.9306	4309.1885	5.2962	40.6429	15.3209	25.322	92.75	34.9773	0.9527	12.3598	9.5	0.5871	3.4858	4.556	14.0225	0	6.7428	4.2583	17.3761	0	0.0048	0.0341	0.347	0	3.1179	2.1533	8.9646	0	1.6585	0.6601	3.2746	0	1.5636	0.444	3.0593	0.506	15.7459	3.1714	22.8508	6.0987	0.2216	0.1999	1.2747	0	0.7365	0.1486	1.0835	0.3157	24.0539	9.2962	40.6429	5.7023	0.4674	1.0183	4.9105	0	4.5212	3.1089	17.2357	0	0.0073	0.0417	0.347	0	2.6944	2.1853	8.9646	0	1.4927	0.5311	2.9988	0.3838	1.5122	0.4691	3.0593	0.506	14.8025	3.1557	22.8508	6.0987	0.1956	0.1971	1.2747	0	0.7211	0.1601	1.0835	0.3157	18.955	6.3339	35.4026	5.7023	0.3329	21.8231	215.393	136.5171	53.7621	150.3656	34.2478	0	46.7805	4	33.8872	33.6584	46.4125	21.8195	432.0375	782.6602
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	d105e709-6d44-4326-95ee-f2263bd648dc	Glioma	Glioma	PathAnnotationObject	Polygon	903.19	138.71	27	18.786	0.9614	6.2925	5.6166	0.2063	13.7714	1528.6277	5.5208	30.8217	5.1919	25.6298	0.0052	0.5773	0.0374	0.3212	0	0.3212	0.0342	3.7937	0.107	0.5537	0	0.5537	5.8539	649.7866	3.6059	13.9433	0	13.9433	2.8808	319.7675	0.8577	5.3018	1.1842	4.1176	2.7854	309.1838	0.6376	4.1188	1.1695	2.9493	28.9608	3214.6484	3.9659	33.9689	14.1138	19.8552	0.0248	2.7484	0.0644	0.357	0	0.357	0.815	90.4625	0.1519	1.1077	0.3613	0.7464	20.8614	2315.6196	1.6415	23.6165	16.0598	7.5567	82.25	32.38	0.9858	10.7803	9.8995	0.3149	5.038	7.0847	30.8217	0	0.0313	0.1561	1.4483	0	0.1945	0.2787	1.3192	0	2.3048	3.3439	13.9433	0	2.4438	0.7941	5.3018	0.8954	1.9155	0.8307	4.1188	0.5044	23.3887	7.5315	45.7304	9.3641	0.1537	0.3293	2.6786	0	0.7867	0.1748	1.2609	0.3613	16.0987	4.3273	23.6165	8.3224	0.6316	1.4699	8.4922	0	0.0445	0.1884	1.4483	0	0.2753	0.3028	1.3192	0	0.5142	0.8444	4.1366	0	2.2234	0.6595	3.9743	0.8954	1.4765	0.5084	2.7517	0.5044	20.5773	7.3415	45.7304	9.3641	0.2188	0.3855	2.6786	0	0.7725	0.184	1.2609	0.3932	13.6956	3.0926	21.9671	8.3224	0.3237	0	53.5891	293.5367	31.8148	91.7183	159.8661	14.5373	152.1528	4	21.5598	20.8372	35.0754	9.4894	188.8754	407.9012
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	ea44cc7a-deb0-40fd-a48e-c3f24486150a	Glioma	Glioma	PathAnnotationObject	Polygon	813.56	139.83	38.75	22.1509	0.9924	7.3964	6.5995	0.4511	8.4713	1338.4604	2.4953	16.431	3.6712	12.7598	0	0	0	0	0	0	0.0985	15.5583	0.2082	0.9432	0	0.9432	2.4669	389.7761	2.5787	9.3877	0	9.3877	4.1482	655.4167	1.1236	6.471	1.959	4.512	2.7207	429.8752	0.5921	3.9778	1.1777	2.8	34.0604	5381.5479	5.4683	40.3238	18.692	21.6317	0.0617	9.7515	0.1303	0.6603	0	0.6603	1.056	166.8505	0.2131	1.7438	0.6976	1.0462	20.8502	3294.3257	2.5188	25.8862	12.7517	13.1345	98	35.4803	0.9783	11.7237	10.604	0.3575	3.6676	4.2945	16.431	0	0.0011	0.0148	0.2802	0	0.2025	0.3163	1.7712	0	1.3964	2.1327	9.3877	0	3.1256	1.4881	6.471	0.5192	2.0345	0.8245	3.9778	0.3313	26.5787	10.0139	40.3238	6.2048	0.1145	0.2157	1.6676	0	0.9643	0.3403	1.7557	0.2765	16.5527	5.374	25.8862	5.976	0.4652	0.9486	3.8093	0	0.0019	0.0191	0.2802	0	0.2718	0.3551	1.7712	0	0.6827	1.3753	5.9678	0	2.4438	1.3001	6.2587	0.5192	1.577	0.6133	3.3525	0.3313	21.5909	9.223	39.4847	6.2048	0.1498	0.2515	1.6676	0	0.9031	0.3921	1.7557	0.2765	13.6877	4.8361	25.4354	5.976	0.3823	0	39.7606	381.5804	57.5662	125.4581	155.4923	20.9448	202.0124	8	24.1329	26.0644	30.895	10.3796	187.643	322.9387
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	f7a01d85-6f4a-468b-9f16-adb7c51a5374	Glioma	Glioma	PathAnnotationObject	Polygon	974.8	141.52	54	27.6252	0.8892	10.1999	7.0711	0.7135	8.8903	1973.647	2.6818	18.5016	3.243	15.2585	0	0	0	0	0	0	0.0024	0.5387	0.0232	0.277	0	0.277	0.3315	73.5846	0.835	5.5679	0	5.5679	3.0374	674.3103	0.7343	5.1401	1.141	3.9991	2.3596	523.8378	0.3255	3.6767	1.0169	2.6598	30.9731	6876.0225	5.6248	41.0112	13.9451	27.066	0.4872	108.153	0.4307	1.9644	0	1.9644	0.8091	179.621	0.1914	1.4768	0.5152	0.9616	17.8051	3952.7397	2.0669	22.6884	10.5154	12.173	124.5	40.899	0.9353	14.6258	11.1822	0.6555	4.4325	4.4921	18.5016	0	0.0991	0.7384	8.9495	0	0.0142	0.099	1.3059	0	0.645	1.4489	7.7392	0	2.4382	1.0927	5.5622	0.1234	2.104	0.5792	3.6767	0.6719	26.6375	9.4586	44.6322	7.3172	0.4043	0.399	1.9644	0	0.7709	0.2008	1.4768	0.3447	16.2882	4.1228	26.7525	6.1419	0.9107	1.5162	6.398	0	0.1774	0.9816	8.9495	0	0.0235	0.1302	1.3059	0	0.8928	1.7533	7.7392	0	1.9647	1.0978	5.5622	0.1234	1.902	0.652	3.6611	0.6719	23.2123	10.4283	44.6322	7.3172	0.3388	0.3595	1.7911	0	0.7408	0.2033	1.3872	0.3447	15.0897	4.8822	26.7525	6.1419	0.4308	0	124.9501	222.5742	32.9102	87.8408	89.8916	26.229	84.4642	6	30.9666	29.0545	62.0182	8.9796	328.9696	764.2084
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	5549cf6c-6ee2-45e8-8e0a-3a1126a792c2	Glioma	Glioma	PathAnnotationObject	Polygon	984.4	141.49	23.25	18.9173	0.8164	7.3373	4.5953	0.8059	2.7689	276.8942	0.8108	4.6144	0.413	4.2014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7649	176.4856	0.3713	2.6119	0.9178	1.6941	2.1447	214.4729	0.2451	2.6139	1.5417	1.0722	34.0247	3402.4685	4.7068	41.8514	21.4723	20.379	0.9348	93.4765	0.5291	2.3981	0	2.3981	0.6439	64.3945	0.0545	0.7555	0.5406	0.2149	15.8511	1585.1083	1.8218	19.587	11.551	8.036	77	32.3184	0.9264	11.6638	8	0.7262	1.2653	1.4016	4.6144	0	0	0	0	0	0.0013	0.0128	0.1863	0	0.0032	0.0282	0.3661	0	1.4959	0.5243	2.7048	0.4189	1.8462	0.4507	2.7734	0.7714	27.9234	8.9171	41.8514	11.2538	0.8628	0.5476	2.6815	0	0.6402	0.1002	0.9424	0.382	13.7155	3.3297	20.4418	6.978	0.5492	0.998	3.5524	0	0	0	0	0	0.0018	0.0155	0.1863	0	0.0047	0.0342	0.3661	0	1.3679	0.5385	2.7048	0.4189	1.704	0.4571	2.7734	0.7714	25.018	8.9874	41.3944	11.2538	0.8285	0.5542	2.6815	0	0.6384	0.1158	0.9424	0.382	12.6985	3.4056	20.4418	6.978	0.309	0	133.8831	213.809	23.9314	91.5855	81.4757	35.1933	76.669	6	24.2819	23.0573	39.0932	8.9796	196.167	422.3727
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	bc73c786-502f-4d72-a6da-097dccb58ffd	Glioma	Glioma	PathAnnotationObject	Polygon	841.17	145.2	76.5	34.8349	0.7922	14.2154	7.1133	0.8739	5.7128	1753.8274	1.5823	11.2966	1.0097	10.2869	0	0	0	0	0	0	0.1971	60.5042	0.3369	2.1682	0	2.1682	0.0435	13.3613	0.3117	3.4355	0	3.4355	3.1887	978.9258	0.742	5.4866	1.5211	3.9655	1.7766	545.4282	0.3401	2.7461	0.9822	1.7639	32.2677	9906.1689	4.5492	41.5897	20.2063	21.3834	0.4417	135.6092	0.5084	3.0835	0	3.0835	0.6413	196.8672	0.2243	1.5586	0.3791	1.1796	17.5522	5388.5361	2.1952	23.2814	11.8987	11.3826	165.75	48.5147	0.8849	18.7499	11.4853	0.7976	2.7548	2.9794	11.2966	0	0.0069	0.0737	1.2517	0	0.3429	0.5595	3.5636	0	0.5238	1.3749	10.0768	0	2.9665	1.2626	8.3665	0.753	1.7692	0.5702	4.15	0.2415	28.7855	8.5071	45.2367	9.8332	0.4542	0.5672	3.8615	0	0.7689	0.3208	1.7275	0.3791	16.2477	3.3449	23.8471	7.6918	0.2252	0.6546	4.2665	0	0.0129	0.1	1.2517	0	0.4676	0.6712	3.5636	0	0.9345	1.7497	10.0768	0	2.7766	1.553	8.3665	0.753	1.7629	0.7106	4.15	0.2415	25.8077	9.8718	45.2367	9.8332	0.4649	0.6136	3.8615	0	0.8781	0.3497	1.7275	0.382	15.132	3.7358	23.8471	7.6918	0.4571	0.01	21.482	353.7035	29.8413	126.0667	167.5298	13.1326	180.8911	7	20.8602	22.6175	28.1811	13.1368	154.704	215.6584
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	a91cb693-0f60-4878-bcc9-f536e0f3949d	TAMM	TAMM	PathAnnotationObject	Polygon	948.78	142.94	33.75	22.3887	0.8461	8.7741	5.5195	0.7758	9.7266	1361.7207	2.6664	15.8195	3.0802	12.7393	15.3886	2154.4028	4.1995	24.3096	4.3909	19.9188	0	0	0	0	0	0	4.482	627.4775	1.7825	8.7773	0.5136	8.2637	1.2446	174.2413	0.9058	3.3411	0	3.3411	2.0494	286.9187	0.5072	3.2372	0.6998	2.5374	15.8802	2223.231	2.9545	23.6131	6.2535	17.3596	0.2446	34.2382	0.2197	1.297	0	1.297	0.6643	93.0041	0.1333	1.057	0.3604	0.6965	30.0956	4213.3794	6.7232	40.7105	9.8802	30.8303	100.25	36.6438	0.9382	13.3372	9.8624	0.6696	3.7791	4.7265	15.8195	0	7.9743	6.533	24.3096	0	0.0039	0.0321	0.3366	0	2.5388	2.1728	8.7773	0	1.3332	0.6584	3.3411	0	1.6662	0.603	3.2372	0.3432	14.0193	3.9456	24.0116	5.1976	0.2367	0.2265	1.297	0	0.6657	0.1703	1.08	0.3029	21.5063	9.1	40.7105	7.8156	0.5888	1.1421	5.2326	0	3.9973	3.2795	13.4281	0	0.006	0.0397	0.3366	0	1.4965	1.5623	8.1977	0	1.3808	0.471	2.8386	0.2237	1.4606	0.5481	2.9904	0.3432	13.0212	4.0521	24.0116	5.1976	0.2324	0.2304	1.0625	0	0.6664	0.1874	1.08	0.3029	16.8991	6.4963	36.8698	7.8156	0.3317	17.242	99.2477	247.8445	59.1201	79.8598	114.4248	0	107.5493	4	25.5021	22.1503	40.4681	17.2397	265.8484	370.3939
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	67c6421a-ca38-4260-a6b0-c1831bc9d40e	Endothelial	Endothelial	PathAnnotationObject	Polygon	1007.4	141.03	20.5	16.3938	0.9585	5.5517	4.7893	0.3431	16.2517	1381.3939	4.4139	25.7838	7.4051	18.3788	0	0	0	0	0	0	0.2152	18.2952	0.2691	1.0597	0	1.0597	6.367	541.1939	2.2104	12.4865	1.6576	10.8289	1.1573	98.3741	0.4784	2.5814	0.3686	2.2128	4.1823	355.494	2.2196	9.4091	1.6738	7.7352	12.0891	1027.5757	3.9099	21.5806	2.9506	18.63	13.0073	1105.6191	4.7654	27.6935	3.8134	23.8801	0.6067	51.5691	0.1281	0.9416	0.3693	0.5724	19.4575	1653.8856	1.9912	24.6189	15.5136	9.1053	59.25	28.4303	0.9212	9.9434	7.3898	0.6728	7.0633	7.8183	25.7838	0	0.0437	0.1981	1.8231	0	0.2639	0.3635	1.868	0	4.2156	2.6843	12.4865	0	1.6291	0.6276	3.3551	0.3686	3.916	1.9817	9.7679	1.5186	14.5152	5.3322	33.7381	1.8065	9.3504	7.2802	28.1534	0.3883	0.738	0.1642	1.2137	0.3693	18.2272	2.694	24.6189	11.9046	1.9917	3.4051	16.2207	0	0.0678	0.2438	1.8231	0	0.2907	0.4047	1.868	0	3.0281	2.1297	8.0334	0	1.8894	0.5434	3.3551	0.3855	3.769	1.8283	9.7679	1.5186	15.8543	5.5463	33.7381	1.8065	7.332	7.6452	28.1534	0.3883	0.8104	0.1345	1.2137	0.4283	17.5481	2.7942	24.534	11.9046	0.3413	9.7748	157.6491	190.7259	0	105.2261	60.1981	58.1309	58.0756	6	16.0643	14.2702	28.6499	5.4842	107.2667	341.2272
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	b9a1dc1f-842a-4eb2-a37a-31cc51ee5295	Glioma	Glioma	PathAnnotationObject	Polygon	734.01	145.5	28.25	22.224	0.7188	8.4027	5.1838	0.7929	5.9175	686.4342	2.1157	11.4238	1.3873	10.0365	0	0	0	0	0	0	0.0226	2.6201	0.0651	0.4024	0	0.4024	0.0758	8.792	0.2852	1.5356	0	1.5356	2.6387	306.0945	0.5618	4.2672	1.3881	2.8792	2.0144	233.6702	0.3421	3.0196	1.3263	1.6933	32.7418	3798.0444	3.4908	40.2277	23.6222	16.6056	0.2389	27.7099	0.2672	1.1763	0	1.1763	0.8098	93.9368	0.1207	1.1376	0.5614	0.5762	17.9143	2078.0598	1.9774	22.3448	13.7525	8.5923	83.75	35.1423	0.8522	12.8617	8.7593	0.7541	2.4007	2.9719	11.4238	0	0.0009	0.017	0.3113	0	0.1109	0.1991	1.0397	0	0.2888	0.8992	7.9168	0	2.2604	0.7093	5.2568	0.5749	1.8868	0.4456	3.265	0.8048	26.0456	7.5571	40.2277	7.7147	0.1453	0.2236	1.1763	0	0.7708	0.1391	1.1376	0.2959	15.6297	3.4716	24.6432	6.431	0.5464	1.0747	5.1072	0	0.0014	0.021	0.3113	0	0.1575	0.2283	1.0397	0	0.4012	1.0759	7.9168	0	2.0609	0.6985	5.2568	0.5749	1.8196	0.4786	3.265	0.8048	22.515	6.685	39.673	7.7147	0.0959	0.1785	1.025	0	0.7503	0.1439	1.0946	0.2959	14.4251	3.4871	24.6432	6.431	0.3286	0	48.0933	425.8403	49.3898	86.2815	126.0183	60.3297	199.9907	4	14.2673	12.8543	23.8546	7.5059	84.025	144.0707
