Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 480 mean	Nucleus: Opal 480 sum	Nucleus: Opal 480 std dev	Nucleus: Opal 480 max	Nucleus: Opal 480 min	Nucleus: Opal 480 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Opal 540 mean	Nucleus: Opal 540 sum	Nucleus: Opal 540 std dev	Nucleus: Opal 540 max	Nucleus: Opal 540 min	Nucleus: Opal 540 range	Nucleus: Opal 570 mean	Nucleus: Opal 570 sum	Nucleus: Opal 570 std dev	Nucleus: Opal 570 max	Nucleus: Opal 570 min	Nucleus: Opal 570 range	Nucleus: Opal 620 mean	Nucleus: Opal 620 sum	Nucleus: Opal 620 std dev	Nucleus: Opal 620 max	Nucleus: Opal 620 min	Nucleus: Opal 620 range	Nucleus: Opal 650 mean	Nucleus: Opal 650 sum	Nucleus: Opal 650 std dev	Nucleus: Opal 650 max	Nucleus: Opal 650 min	Nucleus: Opal 650 range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 780 mean	Nucleus: Opal 780 sum	Nucleus: Opal 780 std dev	Nucleus: Opal 780 max	Nucleus: Opal 780 min	Nucleus: Opal 780 range	Nucleus: Autoflourescence mean	Nucleus: Autoflourescence sum	Nucleus: Autoflourescence std dev	Nucleus: Autoflourescence max	Nucleus: Autoflourescence min	Nucleus: Autoflourescence range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 480 mean	Cell: Opal 480 std dev	Cell: Opal 480 max	Cell: Opal 480 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Opal 540 mean	Cell: Opal 540 std dev	Cell: Opal 540 max	Cell: Opal 540 min	Cell: Opal 570 mean	Cell: Opal 570 std dev	Cell: Opal 570 max	Cell: Opal 570 min	Cell: Opal 620 mean	Cell: Opal 620 std dev	Cell: Opal 620 max	Cell: Opal 620 min	Cell: Opal 650 mean	Cell: Opal 650 std dev	Cell: Opal 650 max	Cell: Opal 650 min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 780 mean	Cell: Opal 780 std dev	Cell: Opal 780 max	Cell: Opal 780 min	Cell: Autoflourescence mean	Cell: Autoflourescence std dev	Cell: Autoflourescence max	Cell: Autoflourescence min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 480 mean	Cytoplasm: Opal 480 std dev	Cytoplasm: Opal 480 max	Cytoplasm: Opal 480 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Opal 540 mean	Cytoplasm: Opal 540 std dev	Cytoplasm: Opal 540 max	Cytoplasm: Opal 540 min	Cytoplasm: Opal 570 mean	Cytoplasm: Opal 570 std dev	Cytoplasm: Opal 570 max	Cytoplasm: Opal 570 min	Cytoplasm: Opal 620 mean	Cytoplasm: Opal 620 std dev	Cytoplasm: Opal 620 max	Cytoplasm: Opal 620 min	Cytoplasm: Opal 650 mean	Cytoplasm: Opal 650 std dev	Cytoplasm: Opal 650 max	Cytoplasm: Opal 650 min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 780 mean	Cytoplasm: Opal 780 std dev	Cytoplasm: Opal 780 max	Cytoplasm: Opal 780 min	Cytoplasm: Autoflourescence mean	Cytoplasm: Autoflourescence std dev	Cytoplasm: Autoflourescence max	Cytoplasm: Autoflourescence min	Nucleus/Cell area ratio	Distance to detection with Glioma µm	Distance to detection with PVC µm	Distance to detection with Leukocyte µm	Distance to detection with Endothelial µm	Distance to detection with Astrocyte µm	Distance to detection with Negative µm	Distance to detection with TAMM µm	Distance to detection with Oligodendrocyte µm	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	681a3907-dece-427e-b779-bbb58a8d2445	Glioma	Glioma	PathAnnotationObject	Polygon	963.64	197.09	60.5	29.1334	0.8957	10.535	7.6587	0.675	6.7803	1674.735	2.385	16.956	2.326	14.6301	0	0	0	0	0	0	0.0275	6.7827	0.1063	0.8259	0	0.8259	3.8252	944.8173	1.9325	9.891	0	9.891	1.6449	406.2933	0.5068	3.4467	0.4938	2.9529	2.3318	575.9438	0.4808	4.0495	1.1245	2.9251	20.1644	4980.6182	2.1933	27.0381	11.8979	15.1402	0.7119	175.845	0.466	2.0285	0	2.0285	0.6448	159.2596	0.1179	1.0521	0.457	0.5951	13.6567	3373.2153	1.3787	18.0879	10.3194	7.7685	138.75	42.897	0.9475	15.1023	12.2268	0.6002	3.2437	3.5944	16.956	0	0.005	0.0501	0.8326	0	0.097	0.2068	1.4543	0	3.7893	2.0999	9.891	0	1.4371	0.4816	3.4467	0.3698	2.1936	0.6493	4.1698	0.6097	17.8973	4.6328	27.0381	6.7472	0.6281	0.4208	2.0285	0	0.6079	0.1486	1.0521	0.2836	12.5931	2.4834	18.0879	6.4608	0.4259	0.8691	4.241	0	0.009	0.0669	0.8326	0	0.1524	0.247	1.4543	0	3.7608	2.227	9.7305	0	1.2716	0.3885	2.4881	0.3698	2.0836	0.7397	4.1698	0.6097	16.0909	5.2352	24.7183	6.7472	0.5613	0.3682	1.5629	0.0023	0.5786	0.1635	1.0104	0.2836	11.7456	2.8212	17.8595	6.4608	0.4366	0	229.2082	238.4891	225.6687	188.6003	70.5279	59.5952	64.5681	5	25.4318	22.9269	40.7283	12.375	260.0909	463.2056
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	7599c9d8-c1cc-4c86-9e6a-c69380a83511	Glioma	Glioma	PathAnnotationObject	Polygon	873.2	200.08	51.25	26.9359	0.8877	9.9807	6.783	0.7219	5.4986	1138.2002	1.5807	9.3927	2.2139	7.1789	0	0	0	0	0	0	0.1997	41.3382	0.2421	1.1617	0	1.1617	4.3355	897.4448	2.3941	12.152	0.3215	11.8305	2.2097	457.4141	0.507	4.1804	1.1931	2.9873	1.7636	365.0679	0.3058	2.6053	1.1311	1.4742	16.8776	3493.6665	1.2496	19.8031	13.0238	6.7793	0.1254	25.9639	0.1464	0.8123	0	0.8123	0.6258	129.5396	0.1224	1.0227	0.4058	0.6169	13.4213	2778.2144	1.9825	23.9614	10.5735	13.3879	123.5	40.4066	0.9505	14.3305	11.2441	0.5963	2.5081	2.7879	9.3927	0	0.3784	1.4735	10.0629	0	0.3782	0.4234	1.8709	0	5.1648	4.2916	24.5785	0	2.0736	0.6627	4.2926	0.0532	1.822	0.4671	3.6824	0.2857	15.5056	3.8441	23.6821	1.7546	0.1347	0.1702	0.8957	0	0.5882	0.1915	1.1421	0.1194	14.1225	3.7295	29.2039	2.8876	0.3587	0.706	3.3876	0	0.6505	1.8867	10.0629	0	0.5065	0.4764	1.8709	0	5.7609	5.1706	24.5785	0	1.9757	0.7406	4.2926	0.0532	1.8639	0.5515	3.6824	0.2857	14.5195	4.6884	23.6821	1.7546	0.1414	0.1853	0.8957	0	0.5611	0.2249	1.1421	0.1194	14.6265	4.5288	29.2039	2.8876	0.4067	0	204.0047	148.9677	211.0448	152.4048	44.0241	10.9036	49.4048	5	27.5243	30.7261	39.2673	10.9028	288.6435	411.4859
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	923438a4-6b93-42c0-a107-d8e252d5a9b0	Glioma	Glioma	PathAnnotationObject	Polygon	831.97	202.99	52	26.9524	0.8995	9.8406	7.0711	0.6707	6.7325	1434.0309	2.5898	20.6494	2.9478	17.7016	0	0	0	0	0	0	0.2933	62.4724	0.2745	1.553	0	1.553	4.9671	1057.9915	0.9622	9.1017	0.1644	8.9373	1.9869	423.2185	0.4527	3.8049	0.894	2.9108	2.2816	485.9854	0.3332	3.4928	1.6283	1.8645	18.8011	4004.6284	1.4242	22.4485	14.7614	7.6871	0.169	36.0038	0.2017	1.167	0	1.167	0.6882	146.5903	0.0969	0.9324	0.4617	0.4707	12.4553	2652.9788	1.0783	15.9406	9.5632	6.3775	119.25	40.2233	0.9262	14.4371	11.3137	0.6027	3.4922	3.5236	20.6494	0	0.002	0.0358	0.773	0	0.4724	0.3289	1.553	0	3.8538	1.8038	9.1017	0	1.9553	0.4524	3.8049	0.8679	2.0935	0.4503	3.4928	0.8779	16.3485	3.2467	22.4485	7.58	0.194	0.2511	1.432	0	0.6441	0.1262	0.9324	0.281	11.4703	2.0249	15.9406	5.6259	0.9072	1.3774	4.8158	0	0.0036	0.048	0.773	0	0.6154	0.2975	1.4417	0	2.9657	1.8268	9.0758	0	1.93	0.4514	3.3318	0.8679	1.9434	0.4751	2.9765	0.8779	14.3919	2.9507	19.7097	7.58	0.2139	0.2833	1.432	0	0.6088	0.1356	0.8707	0.281	10.6845	2.2495	15.3966	5.6259	0.4398	0	166.6817	108.258	173.6061	150.1051	11.2311	40.3005	83.4721	5	23.0868	22.7497	42.1521	10.7753	258.0742	510.8806
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	00e35b2c-86f2-4392-8a3a-9f2fa9638113	Glioma	Glioma	PathAnnotationObject	Polygon	843.05	204.44	59.5	29.533	0.8573	11.3668	6.684	0.8063	12.7217	3053.2095	3.8874	25.0081	5.0243	19.9838	0	0	0	0	0	0	0.1892	45.4026	0.2711	1.5316	0	1.5316	11.4657	2751.7561	3.597	18.61	4.0576	14.5525	2.9729	713.5056	0.5715	4.5478	1.4892	3.0586	3.8927	934.2534	0.4808	5.2183	2.7554	2.4629	21.7182	5212.3765	2.0819	26.9733	14.8021	12.1712	0.1695	40.6775	0.2696	1.5465	0	1.5465	0.7577	181.8401	0.1751	1.3775	0.4311	0.9464	19.9642	4791.4121	1.9256	25.1068	16.4873	8.6195	135.75	42.8823	0.9277	15.8497	10.6267	0.7223	6.3061	6.4449	25.0081	0	0.1615	0.9114	8.1855	0	0.545	0.5616	2.4664	0	8.4708	4.5247	20.229	0	2.8852	0.6303	4.6809	0.7158	3.6274	0.8942	6.4439	0.7581	19.4431	3.7406	26.9733	7.6871	0.1963	0.2932	1.7745	0	0.7799	0.1536	1.3775	0.4078	17.4952	3.5464	25.1068	7.1319	1.2244	1.9919	8.5956	0	0.2895	1.2056	8.1855	0	0.8269	0.5723	2.4664	0	6.0986	3.7055	20.229	0	2.8157	0.666	4.6809	0.7158	3.4172	1.0733	6.4439	0.7581	17.6409	3.7828	23.119	7.6871	0.2176	0.3095	1.7745	0	0.7975	0.1318	1.2922	0.4078	15.5395	3.3099	22.309	7.1319	0.4313	0.01	175.2063	118.3366	182.1847	147.6173	15.028	29.5807	73.0998	7	24.896	29.5792	34.6072	10.7753	215.5315	455.1469
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	16b897d2-bbb2-470d-ab13-939cde857b91	Glioma	Glioma	PathAnnotationObject	Polygon	1039.6	204.94	21	18.5337	0.7683	6.7475	4.0817	0.8186	1.7838	149.8404	0.8073	3.9577	0.2804	3.6772	0.0086	0.7241	0.0395	0.2599	0	0.2599	0.0344	2.8925	0.1113	0.6992	0	0.6992	3.0466	255.9129	1.6895	9.8743	0.338	9.5363	1.7033	143.0761	0.3775	3.0609	0.9982	2.0627	1.8988	159.4981	0.3918	2.8553	1.0548	1.8005	15.6159	1311.734	2.9749	20.9414	9.3268	11.6146	0.4662	39.1637	0.3462	1.2213	0.008	1.2133	0.7858	66.0083	0.1038	1.0235	0.5276	0.4958	15.3218	1287.0348	3.3107	26.3103	9.9329	16.3773	76.5	32.0145	0.9379	11.3051	8.5993	0.6419	0.5359	0.8885	3.9577	0	0.0713	0.2052	1.2783	0	0.1556	0.2743	1.489	0	3.5017	2.1595	12.482	0	1.4423	0.4078	3.0609	0.5086	1.9544	0.6547	3.4997	0.4442	14.041	4.3485	23.5197	4.435	0.4437	0.3	1.3382	0	0.7638	0.1717	1.1161	0.2769	13.6728	4.3308	28.8253	4.9202	0.0637	0.1695	1.0118	0	0.095	0.2355	1.2783	0	0.2015	0.3025	1.489	0	3.6739	2.2925	12.482	0	1.3436	0.3745	2.5878	0.5086	1.9754	0.7296	3.4997	0.4442	13.4451	4.634	23.5197	4.435	0.4351	0.2809	1.3382	0	0.7555	0.1908	1.1161	0.2769	13.0488	4.5103	28.8253	4.9202	0.2731	0	181.0591	239.167	186.4916	176.9144	65.758	18.7157	111.1583	8	53.044	37.6994	108.2745	18.7196	264.395	629.0038
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	67932434-83fd-42ea-a209-2ada961c3083	Glioma	Glioma	PathAnnotationObject	Polygon	707.61	208.17	37.75	22.5456	0.9333	7.7372	6.6562	0.4758	2.8555	442.5958	0.8113	4.8817	1.3579	3.5238	0	0	0	0	0	0	0.2838	43.9947	0.4125	1.4511	0	1.4511	0.0177	2.7491	0.1209	0.9592	0	0.9592	2.1897	339.4045	0.6116	3.785	1.0614	2.7236	1.614	250.1682	0.4015	2.7542	1.0222	1.732	22.4934	3486.4697	3.6742	33.2314	11.7775	21.4539	0.5759	89.2649	0.5023	1.9245	0	1.9245	0.6369	98.7145	0.1214	0.8517	0.412	0.4397	12.0554	1868.5905	2.0531	18.1846	8.4489	9.7357	102.75	36.5201	0.9681	12.3235	10.976	0.3981	1.1801	1.4265	4.8817	0	0.0029	0.0372	0.5402	0	0.4369	0.4366	1.7192	0	0.5725	1.1641	5.3855	0	2.0679	0.5688	3.785	0.6858	1.6786	0.4103	3.2571	0.7313	20.7293	6.1702	33.2314	7.7875	0.4711	0.521	2.5668	0	0.6295	0.1094	0.8726	0.411	11.3514	2.0699	18.1846	6.973	0.1697	0.3827	2.1453	0	0.0046	0.0471	0.5402	0	0.5292	0.4253	1.7192	0	0.907	1.3669	5.3855	0	1.9944	0.5291	3.1916	0.6858	1.7176	0.4115	3.2571	0.7313	19.6654	7.0697	32.9521	7.7875	0.4079	0.5228	2.5668	0	0.625	0.1016	0.8726	0.411	10.9268	1.9651	15.9687	6.973	0.3739	0	85.2803	30.7651	82.6633	126.8267	98.8628	39.1595	168.3064	4	33.6955	34.8982	48.1883	16.7975	404.5102	692.5506
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	0cb1e1fd-d5ce-41c1-8bc1-e63d78be59e5	Glioma	Glioma	PathAnnotationObject	Polygon	998.19	210.6	39	24.9557	0.7869	9.6705	4.9423	0.8745	5.5156	871.4676	1.3262	8.8943	2.2743	6.6199	0	0	0	0	0	0	0.0591	9.3309	0.1031	0.4475	0	0.4475	7.3504	1161.3622	1.456	10.7758	3.7705	7.0053	1.4217	224.6256	0.3265	2.3801	0.6669	1.7132	2.7317	431.6044	0.3799	3.8256	1.9215	1.9041	16.4868	2604.9187	1.5419	20.5549	11.8703	8.6846	0.639	100.9596	0.3641	1.5965	0.0685	1.5281	0.615	97.1678	0.1115	0.9369	0.3734	0.5634	14.7218	2326.0444	1.3669	17.5864	10.7781	6.8083	99	38.8808	0.823	14.1516	8.5335	0.8168	2.5304	2.7132	8.8943	0	0.009	0.0668	0.9343	0	0.1982	0.2659	1.3397	0	6.1818	2.6289	13.6983	0	1.3695	0.3666	2.8275	0.4004	2.5615	0.6922	4.5444	0.636	15.5484	3.7776	23.7322	5.3285	0.5541	0.3466	1.7492	0.0058	0.6132	0.1667	1.0922	0.1922	13.2836	2.7562	19.4535	5.9398	0.5486	1.1042	5.1826	0	0.0149	0.0857	0.9343	0	0.2906	0.2989	1.3397	0	5.4061	2.9325	13.6983	0	1.3349	0.3878	2.8275	0.4004	2.4485	0.8191	4.5444	0.636	14.9253	4.6078	23.7322	5.3285	0.4978	0.3232	1.7492	0.0058	0.6121	0.1951	1.0922	0.1922	12.3289	3.0215	19.4535	5.9398	0.3861	0	197.0677	251.1045	196.3214	200.1069	63.471	23.7601	85.4008	5	28.774	29.4103	42.2261	8.3495	312.2299	629.0038
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	8fe7e262-3369-4a2b-a1db-3d6f505d89e0	Glioma	Glioma	PathAnnotationObject	Polygon	690.85	209.59	12.5	13.671	0.8405	5.4346	2.8284	0.8452	2.9591	153.8715	1.441	5.7237	0.4725	5.2512	0.0957	4.9743	0.2878	1.5689	0	1.5689	0.3316	17.2443	0.2642	1.1362	0	1.1362	2.2246	115.6813	1.3371	4.7927	0.0759	4.7168	1.8482	96.1087	0.3309	2.9512	1.2345	1.7167	2.8953	150.5549	0.9742	5.049	1.361	3.688	14.8682	773.1476	1.8386	19.0707	12.1278	6.9429	0.3297	17.1459	0.2394	0.8502	0	0.8502	0.5632	29.2844	0.1176	0.8285	0.3751	0.4533	14.4121	749.4297	1.3933	17.3135	11.2941	6.0193	57.75	27.5451	0.9565	9.915	7.0711	0.6804	0.6975	1.4005	5.7237	0	0.2062	0.7026	5.1138	0	0.8217	0.4943	2.0296	0	2.964	1.93	8.2792	0	2.3987	0.6711	4.6245	1.1101	3.0959	1.2044	7.0343	1.0558	17.2441	4.4312	29.0992	11.1554	0.2478	0.2451	1.2681	0	0.6435	0.1534	1.0048	0.349	13.2171	2.1487	17.7143	7.5906	0.0442	0.1564	0.9725	0	0.2381	0.7803	5.1138	0	0.9633	0.4533	2.0296	0.0392	3.1775	2.0231	8.2792	0	2.5577	0.6607	4.6245	1.1101	3.1539	1.2596	7.0343	1.0558	17.9305	4.7183	29.0992	11.1554	0.2241	0.2423	1.2681	0	0.6667	0.155	1.0048	0.349	12.8719	2.2069	17.7143	7.5906	0.2029	0.01	72.5462	42.8301	67.5071	131.55	84.7768	26.2384	155.9869	6	39.4773	30.8509	73.2523	16.7975	205.9212	301.9968
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	130eb999-b8b7-49ed-a0a7-3430f83d1071	TAMM	TAMM	PathAnnotationObject	Polygon	871.85	210.95	42	25.4825	0.8128	9.6098	5.9456	0.8047	2.1677	366.3373	1.0969	7.2115	0.4522	6.7593	13.6668	2309.6912	2.2022	18.5243	8.0452	10.479	0.0348	5.8867	0.1295	0.9493	0	0.9493	7.1329	1205.4668	2.0078	15.2147	3.9818	11.2329	1.0694	180.7263	0.5152	2.2662	0	2.2662	1.0157	171.6462	0.3105	2.3499	0.4499	1.9	7.0777	1196.1349	0.9765	10.9866	4.9468	6.0397	0.1845	31.1742	0.1546	0.9296	0	0.9296	0.3695	62.4488	0.0826	0.5812	0.2507	0.3305	27.7124	4683.3877	3.291	37.2328	20.0578	17.175	109.75	38.7912	0.9165	14.1203	9.9551	0.7295	0.8803	1.2351	7.2115	0	10.3373	4.5223	18.5243	0	0.0301	0.1081	0.9493	0	10.8996	4.716	27.0284	3.9818	1.0945	0.6419	3.3263	0	1.4188	0.5552	3.7789	0.4499	7.7026	1.5605	16.0676	4.9468	0.1611	0.1475	0.9296	0	0.4597	0.1201	0.8732	0.2507	23.4726	5.1057	37.2328	11.5531	0.0804	0.2343	1.4049	0	8.2686	4.3578	18.3127	0	0.0271	0.0925	0.5648	0	13.24	4.3893	27.0284	5.3975	1.1101	0.7098	3.3263	0	1.6693	0.5257	3.7789	0.7919	8.0909	1.7227	16.0676	5.1129	0.1466	0.1412	0.733	0	0.5158	0.1047	0.8732	0.2991	20.8383	4.1756	36.5976	11.5531	0.3816	10.9036	197.9215	145.5141	204.9955	141.5058	39.9619	0	44.3254	5	27.7399	29.5792	44.3211	10.9028	306.2197	704.8546
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	a3a4237a-4c24-4334-a565-21fc1f87e139	Glioma	Glioma	PathAnnotationObject	Polygon	989.09	211.88	45.75	25.1783	0.9069	8.5834	6.5901	0.634	8.1174	1526.0667	2.2551	12.8379	3.0455	9.7923	0	0	0	0	0	0	8.9413	1680.9619	3.7867	19.1439	2.3858	16.758	1.7271	324.7028	2.246	7.7772	0	7.7772	2.2147	416.3601	1.0504	4.5985	0	4.5985	1.8872	354.7946	0.5172	3.6743	0.9907	2.6835	26.8602	5049.7168	4.5222	35.0952	12.2091	22.8861	0.7578	142.47	0.4366	1.8907	0	1.8907	0.5325	100.1013	0.1747	1.1918	0.3234	0.8684	20.6285	3878.1599	4.212	27.9836	10.2539	17.7297	107.75	37.4712	0.9643	13.0052	10.5567	0.5968	3.9802	4.04	12.8379	0	0.0512	0.1609	0.9225	0	4.648	4.6521	19.1439	0	1.8508	2.2101	8.3521	0	1.5965	1.0465	4.5985	0	1.6527	0.8337	4.2312	0.1523	19.107	9.2167	35.0952	1.921	0.5516	0.4126	1.8907	0	0.545	0.2376	1.2435	0.1297	15.0891	6.725	27.9836	3.0418	0.8185	1.3394	6.0044	0	0.0903	0.2054	0.9225	0	1.367	1.5336	8.3914	0	1.9453	2.1821	8.3521	0	1.1241	0.7589	4.437	0.1511	1.4735	0.9746	4.2312	0.1523	13.1817	7.29	34.9746	1.921	0.394	0.3127	1.5657	0	0.5546	0.2762	1.2435	0.1297	10.8557	4.9849	26.3736	3.0418	0.4238	0	201.1262	254.2209	199.2601	193.4553	59.0439	29.6747	81.9271	5	23.7538	27.5944	35.0893	8.3495	169.3662	241.8442
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	7b46617e-dd8d-475e-a0cb-aa778e527347	Glioma	Glioma	PathAnnotationObject	Polygon	805.71	214.01	76.25	31.6437	0.9569	11.1716	8.8333	0.6014	7.3779	2279.7827	1.609	11.743	3.2554	8.4876	0	0	0	0	0	0	0.0814	25.1415	0.2073	1.3339	0	1.3339	0.2456	75.9034	0.7969	4.6667	0	4.6667	3.0786	951.2758	0.5539	4.7353	1.5253	3.21	1.6658	514.7192	0.241	2.6762	1.1248	1.5514	26.2888	8123.2534	2.4625	34.0799	18.0673	16.0125	0.3392	104.8025	0.2691	1.3242	0	1.3242	0.5413	167.264	0.1062	0.821	0.3171	0.5038	13.9172	4300.4185	1.4619	19.2089	10.5811	8.6278	160	45.3941	0.9757	15.5371	13	0.5147	3.7383	3.7243	11.743	0	0.0051	0.052	0.7007	0	0.3676	0.4491	2.5469	0	1.0133	1.5769	7.6058	0	2.772	0.9318	5.4748	0.7261	1.7194	0.3778	3.1875	0.5017	23.118	6.6747	35.5068	7.1291	0.3051	0.3229	2.1714	0	0.6042	0.1204	1.0011	0.3171	13.0857	2.5787	19.6936	5.3578	0.3711	0.8265	3.8073	0	0.0099	0.0719	0.7007	0	0.6324	0.4503	2.5469	0	1.7234	1.776	7.6058	0	2.4885	1.1057	5.4748	0.7261	1.7691	0.4651	3.1875	0.5017	20.1844	7.8945	35.5068	7.1291	0.2736	0.3632	2.1714	0	0.6625	0.1022	1.0011	0.3959	12.3165	3.0998	19.6936	5.3578	0.4772	0	138.6812	80.0237	145.5478	129.9082	25.9031	33.8642	106.0773	6	29.6698	27.7638	36.3683	25.3058	338.7431	510.8806
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	c29cb801-aa18-4a36-9d35-5c85b9677a8b	Negative	Negative	PathAnnotationObject	Polygon	831.61	214.66	54.5	26.9037	0.9462	9.1894	7.91	0.3482	5.2443	1153.748	1.4093	9.7218	1.9569	7.7649	0	0	0	0	0	0	0.33	72.6037	0.2875	1.0968	0	1.0968	9.4542	2079.9163	2.6177	16.0037	2.3111	13.6926	2.6456	582.0281	0.7581	4.4551	1.1283	3.3268	3.0388	668.5442	0.5834	4.9927	1.4707	3.522	12.7667	2808.6802	1.8626	16.5082	8.6122	7.8959	0.2564	56.4086	0.297	1.232	0	1.232	0.6639	146.0657	0.0951	0.9469	0.4912	0.4557	13.773	3030.0596	2.2042	21.4961	8.7442	12.752	123.25	40.2409	0.9564	13.2309	12.31	0.1761	2.5118	2.6727	9.7218	0	0.0897	0.6214	5.7496	0	0.5181	0.4521	2.0262	0	7.6496	3.734	19.8695	0	2.5291	0.7893	4.4551	0.5391	2.8225	0.6932	4.9927	0.6487	13.1742	2.8221	20.3357	5.088	0.2067	0.2628	1.232	0	0.6976	0.1321	1.0929	0.363	13.6209	4.325	31.833	5.0874	0.3179	0.6772	3.2878	0	0.1617	0.8281	5.7496	0	0.6692	0.5013	2.0262	0	6.2007	3.8666	19.8695	0	2.4356	0.8027	4.4194	0.5391	2.6488	0.7258	4.5809	0.6487	13.5014	3.3702	20.3357	5.088	0.1669	0.2246	1.0015	0	0.7246	0.1503	1.0929	0.363	13.4987	5.4634	31.833	5.0874	0.4313	11.2311	160.5167	105.3816	167.5185	139.1183	0	40.2152	80.6369	5	22.5976	21.4494	39.3697	11.2301	216.5135	403.5662
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	48fcd5b1-3259-446b-80c9-184476e0cf8c	Glioma	Glioma	PathAnnotationObject	Polygon	972.24	216.25	63.75	29.6392	0.9119	11.174	7.4189	0.7294	7.1543	1838.6476	2.0028	12.8187	2.4687	10.3499	0	0	0	0	0	0	0.0057	1.4656	0.0426	0.4508	0	0.4508	0.0912	23.4397	0.3257	1.8726	0	1.8726	1.8647	479.2211	0.4429	2.8915	0.7717	2.1198	1.6251	417.6442	0.2931	2.189	0.7709	1.4181	22.4257	5763.3955	4.2789	29.5085	10.0696	19.4389	0.896	230.2638	0.5144	2.2686	0.0016	2.267	0.4009	103.029	0.0749	0.7296	0.2684	0.4613	12.1587	3124.7798	1.6204	15.0454	7.2797	7.7656	142.5	43.4688	0.9477	15.6718	11.8352	0.6378	3.4653	3.6563	12.8187	0	0.025	0.1112	0.9557	0	0.0563	0.1654	1.2097	0	0.4426	0.8949	4.694	0	1.5513	0.5988	3.0765	0.3339	1.4569	0.6259	3.9616	0.2253	17.3181	7.1221	29.5085	3.6297	0.7148	0.495	2.2686	0	0.4791	0.1799	1.0905	0.1712	10.5263	2.8324	15.716	3.7694	0.4461	0.8639	3.938	0	0.0455	0.1469	0.9557	0	0.0977	0.2109	1.2097	0	0.7301	1.0897	4.694	0	1.2947	0.588	3.0765	0.3339	1.3192	0.7751	3.9616	0.2253	13.1377	6.2005	28.4427	3.6297	0.5666	0.4252	1.8606	0	0.543	0.2126	1.0905	0.1712	9.1902	2.9126	15.716	3.7694	0.4374	0	209.0257	245.0662	204.7973	178.5989	51.07	44.1101	64.3676	5	25.9119	28.9317	31.5396	17.8105	263.4801	427.9738
